OTU_97.1704	31	16	45	20	12	43	3	11	12	10	10	7	4	35	24	2	5	25	29	20	11	17	10	4	1	3	0	1	4	4	15	11	4	19	6	1	2	31	11	4	8	0	4	3	6	1	3	13	0	2	10	4	1	3	6	5	4	9	1	2
OTU_97.1705	2	0	0	1	0	0	3	0	11	0	0	0	2	5	0	0	1	0	0	4	8	0	0	0	8	2	0	0	0	0	16	0	27	0	1	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	1	0	0	1	0	0	0	1	0	0
OTU_97.17178	7	0	0	0	0	2	0	3	1	0	0	3	2	1	0	0	0	0	0	2	3	0	0	0	2	0	0	0	1	1	58	0	7	5	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0
OTU_97.17317	31	14	14	5	13	29	11	4	6	8	17	6	5	7	19	6	3	17	35	36	10	42	15	7	6	6	0	0	19	7	9	19	17	39	6	0	6	75	35	2	8	7	1	2	9	4	4	61	3	0	1	3	1	2	5	5	7	52	1	3
OTU_97.1736	11	5	6	1	0	0	4	0	1	1	8	0	0	3	0	0	0	9	25	18	6	19	4	1	0	1	0	0	0	1	0	1	0	0	0	4	1	5	1	9	1	0	0	9	12	0	1	1	0	1	0	10	0	0	15	0	3	1	0	0
OTU_97.17606	8	11	27	2	5	58	1	10	1	5	0	46	4	17	0	0	0	2	11	2	5	12	12	1	2	2	1	1	5	0	0	0	0	9	3	2	0	100	46	5	1	1	9	37	0	23	18	4	0	0	2	12	0	2	6	1	0	12	0	0
OTU_97.1763	0	10	5	0	6	1	1	0	26	14	0	6	0	0	0	0	0	0	0	0	0	1	0	2	0	3	3	12	0	3	0	4	0	0	1	2	0	4	1	17	0	0	2	8	0	3	0	0	0	0	0	8	0	1	18	0	0	3	0	0
OTU_97.17888	0	0	1	5	0	0	4	0	8	0	0	0	7	1	0	0	2	0	0	1	16	1	0	37	2	0	1	3	0	0	16	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	19	0
OTU_97.1791	0	25	5	2	6	10	0	5	0	4	0	1	0	4	0	6	0	0	4	30	1	2	10	4	0	23	12	10	0	2	0	6	1	0	21	0	0	11	4	3	0	0	5	12	4	2	1	0	0	0	0	4	4	2	7	1	0	24	0	0
OTU_97.1801	33	9	17	5	0	5	2	0	2	5	18	0	1	9	2	0	7	10	71	32	8	36	9	7	5	10	0	0	6	0	5	11	8	16	7	0	0	12	6	1	3	0	2	2	3	2	3	6	0	0	1	2	0	3	3	0	0	5	0	0
OTU_97.18379	30	68	103	20	4	22	0	0	9	13	2	16	1	148	0	1	1	3	55	18	2	21	31	29	0	29	5	8	6	0	0	0	1	7	19	0	0	59	27	2	0	0	10	50	0	22	13	5	0	0	4	12	0	2	8	0	0	24	0	0
OTU_97.18577	0	5	1	5	2	1	9	5	16	0	0	7	0	5	1	0	1	1	2	17	5	0	0	4	0	2	0	2	2	0	0	5	3	0	1	1	0	0	3	1	8	0	0	1	5	2	1	6	7	0	0	0	4	6	1	0	15	53	1	1
OTU_97.18619	0	9	2	0	4	0	11	1	3	2	0	3	0	3	0	2	0	0	0	2	10	5	10	5	0	4	1	3	0	4	10	1	1	1	3	2	0	0	0	6	0	0	2	2	0	1	0	0	1	2	0	2	0	3	4	0	0	0	0	0
OTU_97.1884	0	1	0	5	3	0	8	0	26	0	1	0	13	3	0	0	1	3	20	11	7	0	1	10	1	2	0	7	0	0	23	0	2	1	2	0	0	2	0	1	2	0	0	0	0	4	0	33	0	0	6	4	0	0	0	0	0	3	1	0
OTU_97.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
