bm_700098550	bm_700105215	bm_700107881	bm_700111304	bm_700033225	bm_700101232	bm_700038348	bm_700021685	bm_700105839	bm_700024343	bm_700103610	bm_700106935	bm_700113555	bm_700014977	bm_700024502	bm_700024400	bm_700024745	bm_700014787	bm_700114172	bm_700038535	bm_700106343	bm_700105158	bm_700110595	bm_700102856	bm_700107938	bm_700114223	bm_700023545	bm_700098275	bm_700101084	bm_700096275	td_700111302	td_700021683	td_700037690	td_700111162	td_700023227	td_700110760	td_700113058	td_700106987	td_700095359	td_700111991	td_700038533	td_700114709	td_700102911	td_700106554	td_700107936	td_700099294	td_700097694	td_700114434	td_700024790	td_700099809	td_700107381	td_700014785	td_700024089	td_700105156	td_700038959	td_700095219	td_700023439	td_700105623	td_700024500	td_700038744
bm_700103610	0.29897927842016	0.12039773567025	0.237598000518639	0.204910549535283	0.373334949872796	0.362736967014075	0.202644780912469	0.347124388345707	0.197083847235351	0.156350598146952	0	0.300882156795965	0.131165557782746	0.260168985756694	0.208665587275203	0.195277282676122	0.105829269736855	0.181089683785871	0.130918603123914	0.213181073427516	0.0934084819514064	0.298929789936226	0.350192724881981	0.332172757050646	0.351352775373732	0.111525195494938	0.324005797292491	0.302024666372617	0.375252650997523	0.336005631837288	0.197897497913818	0.160633278782298	0.507880765866518	0.236274681652486	0.256291341909603	0.464197647283083	0.503713401923682	0.337807554951582	0.486092915361929	0.310741740674167	0.440240504285643	0.207797120109237	0.377282495127273	0.514580432213794	0.184249588056639	0.288435962684868	0.345355441951275	0.342365794115321	0.442879382297702	0.22501071928689	0.24406469245712	0.308122234546548	0.379464836724118	0.434574173628939	0.421525485222271	0.291501650762725	0.455680163061637	0.41955229612542	0.40706449376904	0.405528833537341
bm_700106935	0.152455893812726	0.265051417066883	0.236089697114181	0.151491885665133	0.204804519270537	0.125032083697272	0.338385478753656	0.108760311045192	0.175564970966336	0.396872270864243	0.300882156795965	0	0.335280273149684	0.168022512548855	0.433511268227464	0.440541182216561	0.344651305485648	0.325337317605264	0.217085975610453	0.447762716666632	0.297271919580812	0.52123591008945	0.118835928835235	0.150582429349486	0.154790557777979	0.242676853047428	0.122502909579116	0.104386063937278	0.189357116847863	0.162735296794512	0.386309674423222	0.38955486919163	0.640758120457069	0.469858088649969	0.472879018196808	0.593063625731011	0.618180600741566	0.567331938372758	0.515389810788785	0.532577018618485	0.607837996808496	0.473781417875113	0.525227904589122	0.643811727986232	0.428800321524354	0.456278526483315	0.524170571877035	0.399594804398619	0.603144897212998	0.462893809469425	0.330916867049263	0.517515943150508	0.602168120765807	0.548992488163351	0.49811545365182	0.491705959979366	0.584537272506674	0.609143914315365	0.571732804979507	0.538446236006624
bm_700113555	0.301321022316395	0.158990442427	0.251714020011638	0.261184460767449	0.390385175487554	0.379465579956924	0.247774414906996	0.376342997017217	0.21719676849743	0.198609476132437	0.131165557782746	0.335280273149684	0	0.279994464325067	0.25531838947776	0.165164744949847	0.1446261470118	0.178131586471199	0.171810128592199	0.254533484722047	0.139970364936208	0.303756632998973	0.364330349456643	0.347240399952093	0.346776476043054	0.153750338648461	0.34749911333721	0.330790032936554	0.379681066007686	0.329253674511819	0.262812742678213	0.200193220368557	0.550862320510339	0.288558566499993	0.312051342785817	0.518765294091896	0.557144645193968	0.393854488525026	0.529848807565087	0.331622659780054	0.493228642891583	0.225612461609045	0.443976560752565	0.565596351091585	0.228390330700966	0.344295441505298	0.407410619514325	0.398074967374764	0.486483456897579	0.289141449570522	0.290194771654458	0.312435851039872	0.405115087249377	0.491550874947641	0.472654165739227	0.345488355251256	0.511862427153814	0.469937754042142	0.468432161372907	0.467695055075868
bm_700014977	0.106159845099164	0.215664666831501	0.141696352101845	0.130436869357141	0.19981653316761	0.205381594379309	0.246921854267029	0.197308649805666	0.157509305205045	0.307895781639183	0.260168985756694	0.168022512548855	0.279994464325067	0	0.350345006346091	0.357185697273812	0.289395688386314	0.234098736834644	0.18621275278923	0.363810160338136	0.273981281902031	0.455462029220034	0.170699951320432	0.140696922178604	0.161104153674596	0.212580097813441	0.165693075580929	0.12488490294572	0.18804759013095	0.140880565926824	0.278647101214574	0.298643536307962	0.57871813872969	0.372024073493729	0.370951280175303	0.531426481205622	0.556893839671285	0.470189916757931	0.446474574375853	0.42568950268764	0.520634658832367	0.377055340713147	0.428637081707166	0.585723266101721	0.342794448087356	0.364054602673728	0.419787614833436	0.330264870553507	0.527261026707627	0.360088919704023	0.246079194833987	0.41104112853566	0.510824647369083	0.483830383178812	0.435917486863776	0.389478346595609	0.512731068138804	0.510741066549364	0.481383441622133	0.462208624902182
bm_700024502	0.365545013295707	0.245613515404952	0.318377256020926	0.333323122004797	0.414106198642527	0.479718072456156	0.229295612460309	0.476344817866464	0.296103621406144	0.201009502574991	0.208665587275203	0.433511268227464	0.25531838947776	0.350345006346091	0	0.238883858710251	0.264272791806178	0.236150272378036	0.257208249867495	0.10478264575022	0.230569714708605	0.218851118978601	0.464377248765025	0.406399194667554	0.409353013318659	0.251775552360505	0.445350474683755	0.399346452129054	0.464475537713324	0.42097966918316	0.243180659264627	0.24452592070376	0.46055612999943	0.250341700607378	0.285814580600067	0.486415668298141	0.411470027151736	0.288494997160641	0.404686016302032	0.274127515971207	0.437231646954787	0.226062181148772	0.34532154925339	0.424972451315533	0.171124027042498	0.279316777717054	0.304403730209009	0.328112296423709	0.434458005285177	0.253969391939241	0.262595377152178	0.243135599903136	0.327554987278673	0.347990289577779	0.348743799841347	0.259459228362888	0.40602010922339	0.318365081299824	0.379836650351869	0.352020710439699
bm_700024400	0.366726420962938	0.25511987246381	0.315119202688585	0.3418576127472	0.420984125807453	0.494757863036629	0.257925718364616	0.48552433532176	0.312172573172308	0.172813410323541	0.195277282676122	0.440541182216561	0.165164744949847	0.357185697273812	0.238883858710251	0	0.19019511046565	0.221298784709795	0.265188954532731	0.220952082690536	0.209004059125795	0.262815780191516	0.473906160780272	0.414790183454998	0.403222035476362	0.247248844693092	0.444373633380927	0.411905102728932	0.463505732005058	0.426990139787771	0.282518865642427	0.233048340190507	0.460803181449466	0.256316125860371	0.233616330774528	0.455837572182207	0.469047716185236	0.310508857980273	0.508991129737142	0.217787052865012	0.396543551601358	0.125921043937192	0.353575822688111	0.483621181924801	0.172426242285129	0.323243438023492	0.316865949368231	0.379674661207481	0.394674054839417	0.229709029160796	0.293939960466983	0.185623543998178	0.298665064214148	0.442882405235542	0.44202591986569	0.306768763596979	0.422192288187698	0.37233350536025	0.378604678363617	0.402602607627891
bm_700024745	0.322228529355849	0.181936147107002	0.247485563875596	0.238321047832858	0.371675223168283	0.388139434264252	0.242065169055498	0.391657344274344	0.203253497514182	0.189898498175736	0.105829269736855	0.344651305485648	0.1446261470118	0.289395688386314	0.264272791806178	0.19019511046565	0	0.214847865764491	0.18597913680076	0.261658876360526	0.128570553582161	0.298299388132187	0.382893121025322	0.353953658663537	0.36064607300417	0.172127991817023	0.36270169989292	0.319339047539137	0.386048571798467	0.357119983407814	0.244423503141506	0.159311948707199	0.480043190908205	0.264756110383874	0.240853850054736	0.451034316292521	0.489064451225015	0.328410622102837	0.512626656390342	0.320113085847839	0.420175952466752	0.199970498097832	0.389766846536893	0.494505642754572	0.207052703277039	0.324863074918401	0.375768834856309	0.376078206361689	0.419595588563042	0.236721808124748	0.276060507565412	0.304030703120508	0.359079448308088	0.430925541020349	0.420943005815751	0.31868630051674	0.455336778838566	0.420229657425297	0.408394871616816	0.411405168490872
bm_700014787	0.255543126718269	0.189961073177763	0.222875235669279	0.256006597706649	0.331388256903237	0.382527092879416	0.203751268431458	0.377523457546326	0.203179864026733	0.194758503796883	0.181089683785871	0.325337317605264	0.178131586471199	0.234098736834644	0.236150272378036	0.221298784709795	0.214847865764491	0	0.196643260418684	0.239102106250861	0.155840611007887	0.317887487878049	0.344193220024298	0.303312551036541	0.296829595652017	0.161509745634319	0.337832389179631	0.311720852404983	0.357326840108487	0.300813626037157	0.239583981556578	0.230091611862988	0.528677409138708	0.292147976406294	0.246521090157082	0.485728966311919	0.524333695495325	0.365385129232764	0.481988708256831	0.272394227868687	0.425439454530639	0.243357381314313	0.381387196589189	0.534640689718776	0.189103414773927	0.318016888389687	0.364436408811095	0.345152744520639	0.464437409484159	0.226204815500915	0.217245420452105	0.241032430966492	0.357142371754023	0.453957829946178	0.418150539751551	0.325290799546397	0.477450905189066	0.41674127833005	0.411293824802874	0.428711976194581
bm_700114172	0.194542774460496	0.0654646201120268	0.15607559164238	0.123354348734508	0.310795237183349	0.266446967537987	0.195873403706131	0.266695434272784	0.116321610419078	0.231759165117901	0.130918603123914	0.217085975610453	0.171810128592199	0.18621275278923	0.257208249867495	0.265188954532731	0.18597913680076	0.196643260418684	0	0.262296794321342	0.163503504579282	0.343462182030728	0.256261897060917	0.241878576796779	0.267277576262674	0.0817921588147353	0.229013946966191	0.204522192382039	0.272594683333484	0.243677726495395	0.241018335407618	0.205710010021082	0.571820603416691	0.28356811756385	0.330032893671816	0.523339460751159	0.561890832237034	0.411488567571821	0.480711384022508	0.392113347167357	0.512646909384258	0.295439614905023	0.444078961499804	0.576203648260162	0.255117043529168	0.327477692777483	0.404404778046626	0.351590640885795	0.501024145341224	0.309819669005336	0.235643201847725	0.366622716888079	0.458285395125065	0.488519063285667	0.447944002095911	0.335939221535511	0.516812597927742	0.490907153581449	0.479644020673066	0.468957029324418
bm_700038535	0.374201291732907	0.244771223816138	0.332075114535809	0.345095371563793	0.427060244940015	0.510262165138653	0.245676825147527	0.499643130314344	0.314606764912956	0.21438636839909	0.213181073427516	0.447762716666632	0.254533484722047	0.363810160338136	0.10478264575022	0.220952082690536	0.261658876360526	0.239102106250861	0.262296794321342	0	0.258835140143974	0.142802203569211	0.487334230385369	0.420049982245318	0.425441353993662	0.252767707801464	0.462188132583648	0.422749497728721	0.472592508382435	0.436935154860718	0.284090904882622	0.246494511180509	0.488593696038363	0.279257850755369	0.317144597283436	0.521520748964381	0.44726060965523	0.321177028387855	0.447834618720889	0.287994701773532	0.466337063334177	0.228979041222965	0.388744876652252	0.442319905872351	0.170011255610341	0.319853917439306	0.339531665922543	0.36689183257667	0.460924303879661	0.287970606715544	0.291108232648434	0.2442501370972	0.329786382652694	0.387155899074663	0.385443613469528	0.299726371599701	0.44209557827064	0.29641663108477	0.415598667363782	0.39085938890752
