V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60
11	0.510857398701589	0.657142857142857	0.419538507641594	0.348800752469039	0.664758789860998	0.605429864253394	0.386329866270431	0.49473143150861	0.633802816901408	0.390327442115358	0	0.554193295943655	0.638121204610237	0.747628628916355	0.725826575171553	0.860654809108417	0.53832828064097	0.840340103920642	0.803290043290043	0.629660087719298	0.682539682539683	0.698883746256466	0.598593147265714	0.917544455770755	0.356702984367598	0.824724809483489	0.953884279711238	0.81198621055423	0.603615758229897	0.931894355811771	0.633802816901408	0.89535864978903	0.721990464839094	0.719147795792577	0.737083534524384	0.51745648455579	0.8943029278089	0.750774222091137	0.892708814028611	0.713865096359743	0.605407781930094	0.551482479784367	0.524369962901369	0.511358258400379	0.615775793875014	0.769448818897638	0.880636217714869	0.833612795047079	0.829324610352126	0.85952133194589	0.895939992856292	0.890384615384615	0.631246237206502	0.622026285143903	0.548769202295021	0.550379914106376	0.668847389080528	0.631173708920188	0.769630715904546	0.56177571759672
12	0.609379758400162	0.692546583850932	0.652746673692531	0.629660087719298	0.443553492297953	0.503958755293684	0.673746247081063	0.632141625474192	0.428020720395133	0.662852969814995	0.642230189145753	0	0.68835904628331	0.858945597307908	0.817000660647434	0.88962165914613	0.706098457016899	0.796731908780751	0.686951969637482	0.373754433372741	0.653859231553893	0.736449727987105	0.719972388403129	0.791938579654511	0.472285123560106	0.920390771149449	0.877581918460041	0.551518231482658	0.607752778530767	0.912236034147072	0.428020720395133	0.643256681168428	0.810572123384103	0.648536801655335	0.839247311827957	0.633983572895277	0.946965613883799	0.831222427778568	0.760125424614581	0.850640857964949	0.649456182022753	0.468013468013468	0.637714410575767	0.66375892149088	0.643096774193548	0.868792152053955	0.619112861791403	0.912239029878735	0.85484818805093	0.929865575686733	0.866787847312386	0.730316505362281	0.287615148413511	0.614187719591768	0.607375675172285	0.762698412698413	0.884462151394422	0.505492977332777	0.808118081180812	0.591390134529148
13	0.473572439830109	0.623267114477633	0.410875160875161	0.373754433372741	0.744785881772183	0.612100769474017	0.433184562877396	0.502184598580011	0.595726248917124	0.472591726355796	0.399761691986893	0.677892805661119	0	0.768503937007874	0.805232558139535	0.345349430368985	0.620249017038008	0.719011268629589	0.734880182578927	0.401866701722098	0.837516512549538	0.753234152652005	0.670379176573645	0.858573669602993	0.688244638602065	0.89027149321267	0.915525315896439	0.498614592954216	0.586155800169348	0.887745839636914	0.595726248917124	0.9072685122051	0.560607716690349	0.661147765467447	0.727980080921257	0.500066728947017	0.487786451775371	0.833877901977644	0.814422840265813	0.817307692307692	0.66966268372634	0.623956655440035	0.713103054524693	0.319347319347319	0.657037358818419	0.836293974225009	0.833623831405482	0.924266980993075	0.612995699952222	0.748885077186964	0.853049392351433	0.86445042725038	0.497497842968076	0.572014415310053	0.598870815969888	0.463352685050798	0.862525879917184	0.481281198003328	0.387208454810496	0.556311314584696
14	0.506790001968117	0.7180697915467	0.501898253606682	0.401866701722098	0.620185922974768	0.544079477311376	0.490326741186586	0.449944506104329	0.633766836971667	0.580157147883195	0.436190476190476	0.681871847161103	0.487786451775371	0	0.784631746875831	0.635123403199802	0.468441273326015	0.97377678285897	0.73390955394351	0.527034559643255	0.744027303754266	0.86336542870243	0.74016348773842	0.722579797714436	0.605429864253394	0.868915992248946	0.938920326955897	0.647362311363343	0.626943005181347	0.989703498903613	0.633766836971667	0.909458618543871	0.52042273636104	0.774227581009796	0.764279501304726	0.771634615384615	0.559579283717215	0.664887384455149	0.728395061728395	0.755774606444019	0.837888281562458	0.68426013195099	0.617414641419413	0.663405088062622	0.853281853281853	0.805462555066079	0.512151853822955	0.72703108748411	0.64525069286974	0.888606791494764	0.924976885484084	0.876145587850223	0.642547033285094	0.541142057738777	0.538800827015851	0.75609756097561	0.342451341399264	0.467905125228064	0.351003834874803	0.540008041817451
15	0.668276641660672	0.703344643722734	0.624414402355776	0.527034559643255	0.699935883735841	0.673431390802458	0.503437394342387	0.594591444224269	0.57022368903557	0.587944664031621	0.550006274312963	0.687373396353815	0.559579283717215	0.603348918125476	0	0.57933735577432	0.533154827531895	0.905068078668684	0.852295992980404	0.434134217067109	0.716919531400038	0.773862470065002	0.639388052452647	0.865804935370153	0.503958755293684	0.975814100537464	0.553994934377159	0.642519007316024	0.548411308481361	0.960913070669168	0.57022368903557	0.717394732692004	0.617783082201999	0.63035903650962	0.666452442159383	0.521172233950081	0.390523954071532	0.717629294073235	0.829440651575039	0.920756837766954	0.74176245210728	0.591284341588848	0.696868276356682	0.449588790740177	0.710856087587389	0.960016746912288	0.820324456688093	0.778628389154705	0.58327240824682	0.574271499644634	0.818760780151254	0.813534631174679	0.610105715821537	0.618732590529248	0.791661881244975	0.428421970357454	0.514695236716375	0.73982467125861	0.606233538191396	0.641826565521345
16	0.507400224558538	0.669872565520558	0.471673079474592	0.434134217067109	0.766341256366723	0.687083641746854	0.460118581496812	0.588201272411799	0.610767551837032	0.487380543984318	0.440448039825762	0.721626452189455	0.390523954071532	0.526071467127281	0.566123188405797	0	0.730244783965829	0.845363472900077	0.79612440970526	0.434861278648975	0.945850759410081	0.773935048502741	0.768748432405317	0.894543063773833	0.612100769474017	0.947423764458465	0.593870656370656	0.610950173812283	0.612593248198255	0.946705644254554	0.610767551837032	0.871046498723782	0.679263334130591	0.698304693806943	0.772223002387305	0.760277573336137	0.540117697717813	0.746586899831262	0.868887694787749	0.885766367917363	0.672061554789069	0.70498474059003	0.639190862804458	0.522681954137587	0.679517080532309	0.912104010254532	0.822703855036419	0.883059671605927	0.693624201518621	0.907432950191571	0.883210159258874	0.874180608551022	0.504394108181706	0.551171393341554	0.637191157347204	0.412008281573499	0.397846831416687	0.709717097170972	0.525569620253165	0.641490433031219
17	0.607053445085447	0.700830306175402	0.53832828064097	0.434861278648975	0.598593147265714	0.572661306138459	0.489734662024253	0.463347853142502	0.565536205316224	0.530720338983051	0.439461279461279	0.682090625749221	0.540117697717813	0.485958627065758	0.505716370712722	0.587596525096525	0	0.920195908959954	0.821274298056155	0.70937019969278	0.885439615461646	0.885564304461942	0.752947658402204	0.787177440808726	0.544079477311376	0.916433028850502	0.420943557235158	0.711768524529352	0.49473143150861	0.954782608695652	0.565536205316224	0.84771467419726	0.636238468952224	0.749970543183693	0.80952380952381	0.876108537392455	0.611102994886779	0.903460308229136	0.714557564224548	0.825349631097897	0.850881742738589	0.860978087360325	0.739598853868195	0.781476598549769	0.847514404395015	0.89194622440005	0.549621075424035	0.92968152866242	0.852704620722284	0.902491103202847	0.913615621352011	0.877820072416674	0.515687629578438	0.626203432398493	0.532339707536558	0.796753109846089	0.505312868949233	0.627479160678356	0.539627278312513	0.577261230880405
18	0.622283507997794	0.639599261798049	0.706098457016899	0.70937019969278	0.719972388403129	0.708614529575228	0.626172779334714	0.707822570453684	0.615435795076514	0.687483176312248	0.680679172942626	0.670802919708029	0.611102994886779	0.477904114406283	0.712592592592593	0.661278471711977	0.736897829539439	0	0.916472545757072	0.586159407815459	0.827259377920171	0.753916563985214	0.572759581212179	0.88201806046329	0.673431390802458	0.940663859786547	0.386329866270431	0.716591928251121	0.632141625474192	0.859295054007959	0.615435795076514	0.783384780566367	0.744754041967664	0.642230189145753	0.670745635503345	0.827245053272451	0.523111979166667	0.836272447823977	0.841228682557096	0.871312371008862	0.791053391053391	0.726869806094183	0.623873541143448	0.72705955916836	0.784762760065858	0.91988756148981	0.805163175840234	0.871382636655949	0.773913043478261	0.699620459063799	0.647814910025707	0.809490820921372	0.553447998714033	0.417536152297273	0.755264837268666	0.520571968164036	0.704242064669238	0.803597122302158	0.780306108627929	0.569550354982908
19	0.389287422285988	0.310965867828613	0.620249017038008	0.586159407815459	0.670379176573645	0.570986666666667	0.59685584865441	0.694120909595119	0.438508952157323	0.636201515827017	0.605271129960618	0.594094959436095	0.523111979166667	0.681481481481481	0.656440059467496	0.608037508372405	0.672064186725018	0.600772315461161	0	0.441727441727442	0.895591996389349	0.813443426654625	0.572120038722168	0.843173775377165	0.687083641746854	0.853027502989455	0.673746247081063	0.567696996081846	0.502184598580011	0.922749067661161	0.438508952157323	0.884370533974276	0.877014042867701	0.399761691986893	0.767473576542789	0.790832455216017	0.364082969432314	0.783029001074114	0.79899782547036	0.742489270386266	0.728690077225703	0.702944572748268	0.726120033812341	0.674692874692875	0.712428182642879	0.784953286346501	0.797078292627254	0.899049881235154	0.732831608654751	0.848348165305376	0.831263253559527	0.877175255417088	0.6444046018228	0.544027132269815	0.498667681766273	0.54338817028758	0.502723558783477	0.528411147303655	0.747791724779172	0.521469626958188
20	0.50062840385421	0.638121204610237	0.468441273326015	0.441727441727442	0.74016348773842	0.674400984941756	0.440506329113924	0.57336827060505	0.630657664416104	0.445469480601542	0.37220652453121	0.699413995174078	0.364082969432314	0.518304859108054	0.538622859140161	0.330789686668979	0.552680681676825	0.631931287103701	0.579822616407982	0	0.669447896325226	0.885027091317563	0.565097300690521	0.782800185442745	0.572661306138459	0.92637783062765	0.433184562877396	0.637104506232023	0.449944506104329	0.838747439274217	0.630657664416104	0.856900539707016	0.69467155342543	0.436190476190476	0.702000213926623	0.911408704609838	0.529503834715918	0.932231404958678	0.734971064131333	0.872124756335283	0.952522807670825	0.81610813855252	0.692036438436674	0.858894728459946	0.954064614504908	0.878289974136619	0.773301262778112	0.964682426659071	0.851953601953602	0.812178681594882	0.694993507430385	0.851591942820013	0.615550755939525	0.62596599690881	0.593084177436256	0.475140953357253	0.414928140936486	0.722222222222222	0.434341180408345	0.652441471571906
21	0.618074108491114	0.68835904628331	0.533154827531895	0.442352163858606	0.639388052452647	0.61039501039501	0.516449490388337	0.460104599704975	0.521745289701091	0.490679667335819	0.414634146341463	0.60355486862442	0.529503834715918	0.495727554179567	0.431187859759288	0.559533073929961	0.372957746478873	0.695041559186013	0.644416122351442	0.518563195282134	0	0.283218634197988	0.778678304239402	0.875591615956728	0.708614529575228	0.774813826831166	0.490326741186586	0.663574351978172	0.594591444224269	0.944379769758117	0.521745289701091	0.692731409412046	0.69685386650985	0.550006274312963	0.660450338444536	0.889175257731959	0.686306512159295	0.759973404255319	0.826236657867554	0.760148127047429	0.906452098059859	0.756012658227848	0.854441260744986	0.774058577405858	0.90375	0.808781149347347	0.786894752102059	0.862621637092158	0.824956672443674	0.767875959656782	0.639704774815484	0.759439389185232	0.468768074031232	0.724725544814026	0.463182897862233	0.574028529267093	0.741547464239272	0.76902320561252	0.427534478586983	0.610536218250235
22	0.691386126752127	0.70442632498544	0.730244783965829	0.728936464088398	0.768748432405317	0.807864928403505	0.698224061957538	0.853509381514941	0.66867735765779	0.721990464839094	0.773728170083523	0.7267395361237	0.686306512159295	0.798796876999872	0.808994852343538	0.602309344790548	0.800526469727991	0.691483025610482	0.616292601828761	0.648840116682873	0.840894568690096	0	0.529618768328446	0.844427042547638	0.570986666666667	0.929452193248433	0.503437394342387	0.686234298897719	0.588201272411799	0.942865514210372	0.66867735765779	0.783176943699732	0.692373853211009	0.440448039825762	0.741349365397462	0.848778372126645	0.754288876591035	0.856047489488004	0.824290094654046	0.834301591310937	0.79949710287526	0.746681592835439	0.823168764117457	0.737753222836096	0.776129467296022	0.891112419070041	0.771720014069645	0.919629057187017	0.725056987550412	0.842067063434461	0.784236019374725	0.822513234884369	0.601064714689735	0.315893536121673	0.624138510674063	0.576427255985267	0.614092734574662	0.478994322789943	0.310815063463757	0.646935127746819
23	0.752116850127011	0.797214205044548	0.770450751252087	0.772232699840418	0.752947658402204	0.716607706281671	0.769965075669383	0.747830279652845	0.719169409977209	0.810572123384103	0.765027322404372	0.718935255143555	0.754288876591035	0.527036122952659	0.812330543439821	0.802783951339338	0.775286560020154	0.524369962901369	0.737492973580663	0.787228915662651	0.77530226871349	0.822228482884913	0	0.752099076406381	0.674400984941756	0.929469351429525	0.460118581496812	0.594837261503928	0.463347853142502	0.812435079388633	0.719169409977209	0.794129920712199	0.733613174039393	0.439461279461279	0.749402199904352	0.98443868099296	0.507006071929005	0.908883826879271	0.662431941923775	0.888492799087409	0.916174876550644	0.908211606790367	0.665633664981243	0.958534751315931	0.912590017382667	0.912748260057715	0.630031779661017	0.948163173315303	0.96326445418493	0.864717280253655	0.754601226993865	0.854982736040005	0.616812964213369	0.723436705643111	0.64710547184774	0.718939730490152	0.717019607843137	0.787101020072392	0.537553779963122	0.627532968800257
24	0.277818991097923	0.548414830736163	0.485687470671046	0.470166484384494	0.572759581212179	0.443662568885121	0.474108402176103	0.507059800664452	0.510288065843621	0.560607716690349	0.46198182221237	0.51745648455579	0.507006071929005	0.463024390243902	0.620124248905184	0.519473950429944	0.551482479784367	0.637714410575767	0.511358258400379	0.518472395184724	0.547890077038059	0.718316538233551	0.753355704697987	0	0.61039501039501	0.798247584812402	0.489734662024253	0.58803738317757	0.707822570453684	0.93198001913062	0.510288065843621	0.87758346581876	0.712420434143953	0.680679172942626	0.667526723184666	0.950469938833358	0.500077918030232	0.603348918125476	0.715349369988545	0.765521224371932	0.664151461105776	0.83705911574764	0.962837162837163	0.897622699386503	0.685795454545455	0.773604410751206	0.611917198684465	0.496618911174785	0.912552377482237	0.678907596447037	0.699195171026157	0.873715460150719	0.450314172678613	0.493968814357164	0.486786362719387	0.819221967963387	0.770018281535649	0.439186099679927	0.636588075546229	0.485704010070131
25	0.577631121917332	0.725342274378318	0.256390152109142	0.339362051956593	0.572120038722168	0.536691542288557	0.51279084715259	0.49124916499666	0.573585438126146	0.52042273636104	0.466472727272727	0.633983572895277	0.500077918030232	0.491052696532149	0.586809176225235	0.5438097699664	0.468013468013468	0.713103054524693	0.66375892149088	0.538790225664308	0.468091603053435	0.739185750636132	0.779672486128028	0.496618911174785	0	0.905115796750778	0.626172779334714	0.687921348314607	0.694120909595119	0.901395722462095	0.573585438126146	0.836520216026857	0.867479512292624	0.605271129960618	0.754343293954135	0.916313444190849	0.549199084668192	0.526071467127281	0.781352833638026	0.833889120466861	0.862646566164154	0.822185779547851	0.900963326009802	0.822400829660358	0.829073482428115	0.895444890252537	0.57527386541471	0.524092095893662	0.873794916739702	0.756976744186047	0.899420908259677	0.8558491502295	0.441163604549431	0.499745460716104	0.640749967221712	0.745662672151672	0.463867731748096	0.379221337922134	0.506439878084751	0.786486486486486
26	0.493163828256177	0.49584487534626	0.614675880223758	0.540031125713298	0.565097300690521	0.553749064071024	0.614171122994652	0.632340662399109	0.303476723629935	0.617783082201999	0.586070559610706	0.500066728947017	0.549199084668192	0.633521271143004	0.625118676251187	0.606667562844468	0.623956655440035	0.617414641419413	0.319347319347319	0.595827538247566	0.569668852983523	0.614292870262147	0.685754583921016	0.524092095893662	0.612995699952222	0	0.59685584865441	0.632304848571022	0.57336827060505	0.833609376990699	0.303476723629935	0.850209411185021	0.697277185861661	0.37220652453121	0.782141321484879	0.936580112480555	0.544811624019545	0.485958627065758	0.866417561886969	0.781391681450818	0.613941018766756	0.854413102820746	0.781105169340463	0.899272197962154	0.588183679438432	0.850620567375887	0.752259594013928	0.524243926623699	0.924401511969761	0.774643472809904	0.806260869565217	0.868782161234991	0.323855558714814	0.767137444023424	0.604011251070075	0.464201680672269	0.729541785669937	0.361157484696717	0.365575247822169	0.7434424660157
27	0.443232969890967	0.693120450810049	0.583042522941709	0.565976887933351	0.778678304239402	0.666424418604651	0.642630484735748	0.646127755794234	0.749733633242571	0.679263334130591	0.592714025500911	0.771634615384615	0.544811624019545	0.529324738455035	0.752214348981399	0.605407781930094	0.68426013195099	0.696868276356682	0.663405088062622	0.615775793875014	0.715297092288243	0.792887029288703	0.810264030174877	0.524243926623699	0.64525069286974	0.704935200942532	0	0.582809440379264	0.460104599704975	0.932056825200741	0.749733633242571	0.94672619047619	0.773867554393057	0.414634146341463	0.812977099236641	0.832765899496119	0.612159329140461	0.477904114406283	0.797635693402822	0.733698357391737	0.879258517034068	0.755951489743974	0.919693567560428	0.734631147540984	0.860116354234001	0.775238646225051	0.787177792465301	0.518584464722902	0.676945668135095	0.869139465875371	0.801648884578079	0.891551071878941	0.56456043956044	0.589193015573384	0.564859073677271	0.363411383971064	0.682436359409508	0.587839655636266	0.388487680543755	0.748536209553159
28	0.51494717914138	0.571101226580402	0.590840614642965	0.570865521046823	0.529618768328446	0.516399233020486	0.567164179104478	0.547637490317583	0.409907457811649	0.636238468952224	0.583520179372197	0.521172233950081	0.612159329140461	0.583213773314204	0.628891970250851	0.649456182022753	0.591284341588848	0.639190862804458	0.449588790740177	0.643096774193548	0.609161650271619	0.686669720568026	0.700915032679739	0.518584464722902	0.58327240824682	0.400305810397554	0.692889376753263	0	0.853509381514941	0.945663228243498	0.409907457811649	0.819323960514508	0.768732654949121	0.773728170083523	0.724054827534267	0.914011516314779	0.632251720747296	0.681481481481481	0.826582001313773	0.82564597923207	0.911286904930075	0.820724374213397	0.712673478725027	0.861883691529709	0.903660322108346	0.86927374301676	0.755157808443776	0.403102259670624	0.864262990455992	0.826907165315241	0.816855753646678	0.839412360688956	0.410019775873434	0.544648792377576	0.573578330429273	0.480981595092025	0.627598952718312	0.529733204757313	0.577520182156903	0.820109976433621
