bm_700098550	bm_700105215	bm_700107881	bm_700111304	bm_700033225	bm_700101232	bm_700038348	bm_700021685	bm_700105839	bm_700024343	bm_700103610	bm_700106935	bm_700113555	bm_700014977	bm_700024502	bm_700024400	bm_700024745	bm_700014787	bm_700114172	bm_700038535	bm_700106343	bm_700105158	bm_700110595	bm_700102856	bm_700107938	bm_700114223	bm_700023545	bm_700098275	bm_700101084	bm_700096275	td_700111302	td_700021683	td_700037690	td_700111162	td_700023227	td_700110760	td_700113058	td_700106987	td_700095359	td_700111991	td_700038533	td_700114709	td_700102911	td_700106554	td_700107936	td_700099294	td_700097694	td_700114434	td_700024790	td_700099809	td_700107381	td_700014785	td_700024089	td_700105156	td_700038959	td_700095219	td_700023439	td_700105623	td_700024500	td_700038744
bm_700106343	-0.386853427586667	-0.268876921928646	-0.349906044834751	-0.246264110153104	-0.48914647900651	-0.48946293918555	-0.332493904842354	-0.430826105673353	-0.219675106472237	-0.30935380101786	-0.154459752732812	-0.322560033703132	-0.233229018317161	-0.309222856026935	-0.26269108218692	-0.24264375417561	-0.22053568988289	-0.260335682361958	-0.195798977574081	-0.286861054768001	0	-0.378916048059203	-0.446654533581898	-0.436550313078572	-0.435439175379749	-0.175581589651472	-0.403520011647287	-0.357369174707506	-0.516966248694228	-0.406145271569604	-0.345566853583807	-0.323826933157989	-0.635154427494903	-0.411003525326342	-0.383993953512018	-0.658945080667408	-0.618756954803695	-0.460131370426308	-0.623777405102753	-0.399944644396617	-0.547452661534436	-0.340598833659175	-0.494760121868362	-0.647543700863747	-0.302768085760764	-0.446717794959654	-0.460609188597472	-0.463399508698105	-0.583404503436554	-0.352207912900629	-0.362954591965127	-0.352998926670842	-0.473140233992579	-0.575944433390294	-0.551867330622139	-0.442676014394308	-0.603590275376377	-0.501546159661399	-0.522946069728948	-0.55075502262437
bm_700105158	-0.361242579408628	-0.321359661591978	-0.268840666898337	-0.348537923623369	-0.472321800359915	-0.593317658168377	-0.307784329750057	-0.590228437966333	-0.355633067499644	-0.278378422133154	-0.336728147510843	-0.475588790661532	-0.328792228473582	-0.385272003770525	-0.251845128790656	-0.204284246602839	-0.325965701237663	-0.293829324953172	-0.314434289795755	-0.169853238462311	-0.378916048059203	0	-0.53632594355093	-0.413569486732946	-0.343070964227164	-0.363070498924494	-0.494820572087204	-0.401760280011904	-0.516721585570059	-0.427397233843624	-0.343280490037512	-0.296164298196218	-0.469952416832186	-0.353388687951487	-0.301126388150841	-0.536500792461216	-0.456762578279361	-0.367353469222171	-0.488180460998086	-0.246882327999502	-0.458606723296888	-0.210400250889964	-0.410903993445387	-0.447321729373285	-0.148639273920971	-0.360988439163138	-0.36294444028888	-0.401002457896637	-0.435943489513381	-0.334243971219476	-0.270744410858856	-0.194472459589168	-0.297961173416469	-0.375244249482257	-0.422725180832535	-0.353814811947084	-0.448534104719167	-0.293521034912814	-0.420731592849678	-0.403525753966793
bm_700110595	-0.333620102800802	-0.375789309935436	-0.447855467259956	-0.3650794587655	-0.460193927968787	-0.213805222242961	-0.517803179937861	-0.210951396100055	-0.363414549696834	-0.496406872482937	-0.436382958136008	-0.269086407139507	-0.393120603039358	-0.322784658553723	-0.515064961738691	-0.477045388669649	-0.468152470803048	-0.408200302635069	-0.357999637116991	-0.518598560940825	-0.446654533581898	-0.53632594355093	0	-0.356037681755512	-0.358041673497289	-0.374149627258628	-0.247874940540197	-0.308318302942713	-0.399605110215835	-0.227598024808494	-0.548954183960331	-0.516432088593197	-0.730268764275417	-0.583032048656805	-0.593959553213901	-0.760470234651432	-0.723046748737603	-0.64903831605196	-0.678459563830091	-0.58678666878425	-0.691681469386922	-0.552531887226088	-0.648833779023423	-0.748973974099538	-0.526855066379145	-0.588187853713378	-0.615471409723878	-0.570483692158407	-0.685962732825958	-0.585684880643142	-0.495917407543892	-0.545244858230874	-0.644176641090354	-0.669783250178762	-0.66943661471722	-0.598747248108996	-0.723342686804965	-0.661479007402554	-0.682187939550687	-0.679212502352165
bm_700102856	-0.140693602249386	-0.324531633232571	-0.318398962023783	-0.328191220476472	-0.330365359323839	-0.365712210337261	-0.345659819339122	-0.383098425172283	-0.339014915897085	-0.342729087022957	-0.385913337688364	-0.319186473626921	-0.376124459812757	-0.254264763814628	-0.415580284926339	-0.344905093929886	-0.375548483164769	-0.328985419141475	-0.326846596804395	-0.383404051401675	-0.436550313078572	-0.413569486732946	-0.356037681755512	0	-0.243222782046279	-0.391546728964096	-0.277354166051794	-0.183744529014745	-0.201405737080531	-0.268967051297405	-0.38382388328179	-0.363927161300598	-0.563784970478945	-0.434420694625576	-0.421245279084513	-0.570789807635735	-0.539264385953118	-0.505572635619269	-0.502320462081476	-0.408026348807526	-0.521451501423786	-0.386587147987369	-0.471836946027805	-0.582032869314354	-0.397142880034208	-0.439162335209249	-0.460880493318914	-0.388124375436396	-0.545917555068425	-0.418240252541056	-0.312941733416694	-0.402280128549698	-0.490185103618361	-0.502754416291428	-0.482970452880626	-0.45176079275263	-0.544857176964862	-0.509570119785793	-0.515513069940689	-0.51776772877206
bm_700107938	-0.228358531707392	-0.404158679795029	-0.23003767839975	-0.318468719321644	-0.353077773110828	-0.369547728648408	-0.394714163796586	-0.382016577960377	-0.340226662528162	-0.375884866074315	-0.438827482664011	-0.352561444787681	-0.36492433583131	-0.293135146479678	-0.42542166750013	-0.317202845977898	-0.410183765871222	-0.311083465799714	-0.379075894779174	-0.409575619634464	-0.435439175379749	-0.343070964227164	-0.358041673497289	-0.243222782046279	0	-0.407545319277293	-0.271894572047156	-0.270631148789646	-0.337056651036944	-0.260596795510289	-0.411212561374071	-0.415194337970333	-0.543391691354982	-0.462424371174497	-0.379700479994169	-0.562565828892193	-0.570506606013128	-0.526528900829979	-0.55686810848538	-0.357830111829019	-0.504130833423586	-0.37271951168996	-0.4840495954613	-0.578173319411217	-0.306511811694842	-0.482210852486369	-0.476029549029731	-0.428144214180298	-0.529836102064097	-0.425615237778152	-0.302133416206209	-0.351139445110811	-0.439378329418791	-0.475636385819556	-0.519983777345571	-0.483035809060126	-0.530073940836504	-0.47902379491923	-0.500526413558739	-0.498559162731393
bm_700114223	-0.319934511937846	-0.184099091658435	-0.330614262762746	-0.247463577426768	-0.43410683408461	-0.411593660848414	-0.361479667560121	-0.376501359343503	-0.193151466198091	-0.317389457700081	-0.183081902844516	-0.299091703465233	-0.217335083260042	-0.278423522519751	-0.314785629501829	-0.258241074264623	-0.273773075787032	-0.250604064447231	-0.139431947081562	-0.303587934219445	-0.175581589651472	-0.363070498924494	-0.374149627258628	-0.391546728964096	-0.407545319277293	0	-0.347725945273093	-0.310139602062961	-0.460200196953189	-0.351692058931338	-0.37029174553202	-0.340426035482342	-0.670449099721375	-0.406911579712971	-0.418861111276763	-0.698477527033824	-0.661136870441626	-0.481048920402016	-0.631721063233303	-0.417428778506845	-0.593128734427683	-0.338529560904995	-0.530339979416531	-0.675874681389987	-0.324442176994146	-0.463454106777738	-0.47194749394872	-0.49753011225839	-0.607127453034275	-0.396667711914334	-0.392240368793641	-0.377180096741663	-0.50127655457691	-0.603028683620799	-0.596704864644098	-0.447322183688594	-0.643095433975502	-0.528715107218529	-0.565900445784355	-0.586686732447706
bm_700023545	-0.288853783673116	-0.341221062068101	-0.374703849676433	-0.295022421602551	-0.428359759231217	-0.2457149710368	-0.460112606244626	-0.270641543052063	-0.333276959567338	-0.448652370249553	-0.384568023148586	-0.266306476791599	-0.377444560477527	-0.308566729247207	-0.482305951752605	-0.404535337426762	-0.422121822618162	-0.389312809397669	-0.306170557191719	-0.474384743077175	-0.403520011647287	-0.494820572087204	-0.247874940540197	-0.277354166051794	-0.271894572047156	-0.347725945273093	0	-0.259594579870844	-0.312379583521076	-0.241478544484125	-0.462959552765061	-0.468551882500151	-0.654816725107444	-0.521622495135703	-0.51937173079971	-0.687618862943985	-0.645987252266544	-0.579972835633214	-0.6193983165556	-0.518701172265739	-0.610567191474811	-0.477441423136059	-0.56071669522357	-0.687529100946399	-0.463400095089926	-0.534929749270731	-0.537757737241598	-0.490059550674111	-0.631429087883355	-0.502056567827035	-0.429050542419275	-0.491046104996376	-0.575744170366476	-0.59663562134879	-0.595479811195366	-0.532011191142505	-0.641091753121152	-0.598953799396282	-0.603658541182247	-0.599909494498407
bm_700098275	-0.184321005789724	-0.294557843963851	-0.300675782053398	-0.254727483610111	-0.354697333413689	-0.337462667806995	-0.338002135781838	-0.331030399294807	-0.240186703666806	-0.348209080938852	-0.330393873027654	-0.23158236141348	-0.342262038110253	-0.217109927227756	-0.393507097140325	-0.332947950103173	-0.316994954343759	-0.340678844452036	-0.245646354610496	-0.390294305040766	-0.357369174707506	-0.401760280011904	-0.308318302942713	-0.183744529014745	-0.270631148789646	-0.310139602062961	-0.259594579870844	0	-0.275671040783765	-0.269939200066395	-0.36252441935693	-0.340326704269055	-0.572991800531724	-0.414719938032745	-0.423108312312829	-0.58781766464972	-0.553991366910812	-0.49747084539025	-0.512322531941249	-0.436229834885572	-0.534449461353576	-0.384669270325063	-0.472678117288397	-0.594997789733726	-0.388785731875969	-0.424948838977374	-0.450586725603939	-0.370559450885093	-0.549051564758797	-0.409967431941202	-0.315517506347046	-0.401991084443823	-0.497064949828001	-0.507270326931774	-0.487699158112491	-0.433213925109647	-0.556521749988524	-0.516921240953201	-0.514564554965621	-0.512708552506784
bm_700101084	-0.242752081520823	-0.402300615656905	-0.397823478458159	-0.407383249280296	-0.3446637701591	-0.369814264729937	-0.461242314629552	-0.414405356381144	-0.406329967426311	-0.46046873447475	-0.471962968432203	-0.405363951748034	-0.440118313569406	-0.347451987351441	-0.512148565634737	-0.446681931677191	-0.429069513713071	-0.425267352115093	-0.394434304968901	-0.470594550782951	-0.516966248694228	-0.516721585570059	-0.399605110215835	-0.201405737080531	-0.337056651036944	-0.460200196953189	-0.312379583521076	-0.275671040783765	0	-0.303549372715609	-0.479069579711937	-0.465439624811624	-0.623388080578617	-0.5146981824368	-0.523279681480738	-0.63775662790042	-0.607406423920076	-0.581924574397066	-0.549851315920094	-0.507869426726364	-0.585051851683763	-0.486512654124813	-0.539141481004961	-0.65084226003919	-0.497803083016998	-0.524195237410589	-0.545687952645209	-0.46593568914969	-0.629765526416665	-0.502511416811749	-0.440787798716849	-0.499210601446385	-0.570375071326178	-0.575926380411187	-0.561928542842374	-0.524104933737123	-0.602573758856732	-0.597645699918138	-0.584929216633937	-0.586427233634814
bm_700096275	-0.224954957561851	-0.31265778862751	-0.322708924615389	-0.295460792603851	-0.379560597343375	-0.325061764230474	-0.410664398433088	-0.32638717028151	-0.306991755065485	-0.384093032468302	-0.388671683523358	-0.293886016742584	-0.307665687830828	-0.227561022739035	-0.429224538366214	-0.361663019660231	-0.388622029842936	-0.30843664908162	-0.31422374386068	-0.408904388637962	-0.406145271569604	-0.427397233843624	-0.227598024808494	-0.268967051297405	-0.260596795510289	-0.351692058931338	-0.241478544484125	-0.269939200066395	-0.303549372715609	0	-0.4314812545719	-0.397324140613657	-0.648739300014014	-0.472529198228275	-0.47680129930349	-0.663135074028668	-0.628695966409452	-0.547293628214797	-0.589937402713081	-0.470397205145987	-0.59666141868427	-0.436887659918719	-0.547585291575688	-0.666604841058065	-0.418061374985475	-0.475718433307585	-0.508129456102099	-0.473902190206939	-0.589222067818172	-0.463973440491591	-0.385968952120011	-0.432124929609819	-0.53405266840972	-0.583209741125815	-0.575821106304664	-0.487741028514893	-0.634872471997535	-0.559298809201201	-0.587769221387794	-0.593662759155759
td_700111302	-0.345082975406438	-0.32394394011829	-0.268348121484776	-0.308373239739557	-0.454122026986384	-0.594853538169609	-0.155278878421704	-0.592175345549977	-0.327456991708329	-0.224343256085597	-0.265718091782408	-0.483188419456209	-0.35136345005877	-0.289394100827941	-0.305161381510291	-0.273648256312151	-0.305723833282497	-0.310507770013587	-0.323283028384435	-0.304632204503128	-0.345566853583807	-0.343280490037512	-0.548954183960331	-0.38382388328179	-0.411212561374071	-0.37029174553202	-0.462959552765061	-0.36252441935693	-0.479069579711937	-0.4314812545719	0	-0.146979195478265	-0.395422756936043	-0.146428540126106	-0.221634755960603	-0.375025748845212	-0.336109270456984	-0.22063943422564	-0.339295410011641	-0.27027570555373	-0.323615429802095	-0.223235255983304	-0.227871926636963	-0.403740564744347	-0.262356526815193	-0.170277358405148	-0.174043602837609	-0.177127149213577	-0.337058240558495	-0.113672063776737	-0.209821977068977	-0.290385589786146	-0.313128165973573	-0.296570155609453	-0.263262683533334	-0.163156118211356	-0.32666145081289	-0.287926119125098	-0.288565558006676	-0.262374593639569
td_700021683	-0.323534299913698	-0.265044977251822	-0.261302692247504	-0.288385291951046	-0.469292601862933	-0.56465601739191	-0.192729244111078	-0.573458372247292	-0.293081771098947	-0.230059306873373	-0.262116069068855	-0.45940991256685	-0.297322518829212	-0.296083459967212	-0.314821620588843	-0.257355424534201	-0.231745836836756	-0.311354158105615	-0.27524504497263	-0.281657758983442	-0.323826933157989	-0.296164298196218	-0.516432088593197	-0.363927161300598	-0.415194337970333	-0.340426035482342	-0.468551882500151	-0.340326704269055	-0.465439624811624	-0.397324140613657	-0.146979195478265	0	-0.451320889313795	-0.21042673695363	-0.206636984463801	-0.419794544202646	-0.38387935386145	-0.260671692668119	-0.424638666045307	-0.300387688699665	-0.39725633045875	-0.185514168584291	-0.319324437138204	-0.440801463052987	-0.251019504233188	-0.241465692829513	-0.291417635914032	-0.261893625593973	-0.38118676092567	-0.184809202201082	-0.217567378359375	-0.294197129096046	-0.320146178239208	-0.341000429456571	-0.306479081160575	-0.24819125517642	-0.407662346099924	-0.347368134240559	-0.360760789849751	-0.350186786189
td_700037690	-0.565986442865624	-0.619842211198835	-0.485333807827028	-0.600658620231148	-0.604737281140997	-0.751191819844254	-0.37753293201949	-0.757627439283711	-0.593658500727722	-0.462479881648294	-0.58137354060115	-0.677746620907037	-0.640943161085803	-0.550367060538523	-0.506734143510419	-0.52224868119138	-0.546706200685093	-0.57768458852262	-0.622696855380476	-0.510966473193608	-0.635154427494903	-0.469952416832186	-0.730268764275417	-0.563784970478945	-0.543391691354982	-0.670449099721375	-0.654816725107444	-0.572991800531724	-0.623388080578617	-0.648739300014014	-0.395422756936043	-0.451320889313795	0	-0.359913332240245	-0.330645570238678	-0.214492629728831	-0.234104895838239	-0.233744840538829	-0.304224775022066	-0.389704782749947	-0.183500188616261	-0.403289201572158	-0.239442494830188	-0.121329632571752	-0.442660202713247	-0.325584731022845	-0.270193190483269	-0.319847643402143	-0.135127716315152	-0.376781601462066	-0.438498968275094	-0.428560867775499	-0.282016096795128	-0.200081593886966	-0.221737417589609	-0.299719374271258	-0.173216837465292	-0.203499847318407	-0.168419632338426	-0.171158928982686
td_700111162	-0.387320909584815	-0.340455741533309	-0.340558618590483	-0.375594935378579	-0.472120955844581	-0.626208240313918	-0.166121517254168	-0.621750969198458	-0.413438220263852	-0.194747119334946	-0.327991010467889	-0.535782424616217	-0.376568200476248	-0.358995869121967	-0.302987150983968	-0.291881620083537	-0.356270616477072	-0.366548198516389	-0.352912188106967	-0.304852212752496	-0.411003525326342	-0.353388687951487	-0.583032048656805	-0.434420694625576	-0.462424371174497	-0.406911579712971	-0.521622495135703	-0.414719938032745	-0.5146981824368	-0.472529198228275	-0.146428540126106	-0.21042673695363	-0.359913332240245	0	-0.305799364253153	-0.37912719175543	-0.291812927895461	-0.187840299228723	-0.234477484006215	-0.300174926841957	-0.300414796867206	-0.264516440290831	-0.211804561603352	-0.359472580803796	-0.302885060473984	-0.0918338567413896	-0.130316658723495	-0.134673317405113	-0.311314064827702	-0.168087771192097	-0.265523108854725	-0.334049210004163	-0.357538125395271	-0.25776502888642	-0.217805545643634	-0.0875233671630282	-0.292887419366273	-0.273031979206161	-0.263026298586751	-0.234210689272969
td_700023227	-0.381220361249307	-0.386289764946851	-0.261183875917391	-0.390018684644673	-0.480457139123509	-0.63825451481545	-0.251690246850913	-0.644686263950023	-0.359098947314923	-0.280753640299217	-0.339202912877456	-0.541890520288968	-0.405541953464951	-0.355246894705558	-0.338183737175156	-0.285838037444832	-0.327648315344455	-0.29464777628829	-0.391529475349119	-0.333179266359882	-0.383993953512018	-0.301126388150841	-0.593959553213901	-0.421245279084513	-0.379700479994169	-0.418861111276763	-0.51937173079971	-0.423108312312829	-0.523279681480738	-0.47680129930349	-0.221634755960603	-0.206636984463801	-0.330645570238678	-0.305799364253153	0	-0.361341739570198	-0.373908694546486	-0.238938314906113	-0.469806798906957	-0.196965328456077	-0.253597278665822	-0.161834214929604	-0.270931911971677	-0.344537502980347	-0.201310004622747	-0.3085424091448	-0.300211418908834	-0.323937648738918	-0.284877915747575	-0.179564358313422	-0.206170282194249	-0.207375285276109	-0.175285393607855	-0.312996087090022	-0.340397126718428	-0.308852029472212	-0.329414843075168	-0.224891542458917	-0.245546571681051	-0.297266981787335
td_700110760	-0.572091749461598	-0.623327622986008	-0.485633977905684	-0.605120916463828	-0.638381518290929	-0.78350168792387	-0.365313734479171	-0.791296416030308	-0.606803956071459	-0.465266521520124	-0.595538241574441	-0.703044540212361	-0.668635787597744	-0.565364853934918	-0.575937595527208	-0.560953002824258	-0.557599884845403	-0.592483265746545	-0.639707034078117	-0.584683845048957	-0.658945080667408	-0.536500792461216	-0.760470234651432	-0.570789807635735	-0.562565828892193	-0.698477527033824	-0.687618862943985	-0.58781766464972	-0.63775662790042	-0.663135074028668	-0.375025748845212	-0.419794544202646	-0.214492629728831	-0.37912719175543	-0.361341739570198	0	-0.310825040429425	-0.35825592822324	-0.371160460169214	-0.439032248947331	-0.275852123644481	-0.44571220263983	-0.286314653824173	-0.223124598369031	-0.502492294731828	-0.350113246930826	-0.355359999265055	-0.334321949983451	-0.210794846323237	-0.353843320158822	-0.42618505879789	-0.505163422000306	-0.367887508038506	-0.300688679999562	-0.324208734086967	-0.370332283384656	-0.238358239496854	-0.311414261686315	-0.237492096205638	-0.254771590202909
td_700113058	-0.547971575364456	-0.586087648671278	-0.508290633036676	-0.565960190025504	-0.597227305463243	-0.748558621606924	-0.334271796900135	-0.752708689862987	-0.569672640423166	-0.417185187816825	-0.55953187410328	-0.663100475939933	-0.62751445859446	-0.533267843663509	-0.452724349528539	-0.498798310849417	-0.525960825395245	-0.553001460744299	-0.59828000024589	-0.458527386205451	-0.618756954803695	-0.456762578279361	-0.723046748737603	-0.539264385953118	-0.570506606013128	-0.661136870441626	-0.645987252266544	-0.553991366910812	-0.607406423920076	-0.628695966409452	-0.336109270456984	-0.38387935386145	-0.234104895838239	-0.291812927895461	-0.373908694546486	-0.310825040429425	0	-0.178179996733192	-0.1897189729641	-0.430420086855673	-0.2554972429915	-0.380975988704	-0.180166440422787	-0.178146404051979	-0.447935352898021	-0.240071550606236	-0.200024320872185	-0.245864907053197	-0.298712642410462	-0.318987671069566	-0.413243250392806	-0.424682199721632	-0.373593874127974	-0.12085293625516	-0.119009818490061	-0.229318232753518	-0.162462769435527	-0.242563576640921	-0.205785840926524	-0.184928364591435
td_700106987	-0.466681274787727	-0.447105612525721	-0.410571004089246	-0.456229045643853	-0.521180503556738	-0.690383719154888	-0.229498347458973	-0.694768666345624	-0.442657832230334	-0.302358689602948	-0.397074764828594	-0.604103462719834	-0.473827636014568	-0.426483277978272	-0.333765086083939	-0.353498221432175	-0.389881994492461	-0.397950548453867	-0.4549394766582	-0.337476548755122	-0.460131370426308	-0.367353469222171	-0.64903831605196	-0.505572635619269	-0.526528900829979	-0.481048920402016	-0.579972835633214	-0.49747084539025	-0.581924574397066	-0.547293628214797	-0.22063943422564	-0.260671692668119	-0.233744840538829	-0.187840299228723	-0.238938314906113	-0.35825592822324	-0.178179996733192	0	-0.229828683390404	-0.311050257495422	-0.216569085765687	-0.229063332631107	-0.15880913567547	-0.240406705256381	-0.301195421225461	-0.159948490148225	-0.128292111100143	-0.235669063499511	-0.244972481005428	-0.190006919001956	-0.334235865081389	-0.304743779415129	-0.252733711993658	-0.166491947979368	-0.159408772955853	-0.137544523738003	-0.217499931961694	-0.183783856838097	-0.181969682539282	-0.169808458131636
td_700095359	-0.510101647435922	-0.552521959423826	-0.510554397783275	-0.556566231850561	-0.55810600342945	-0.691926837960161	-0.327272665974043	-0.703942686292333	-0.587886197259282	-0.379419000233656	-0.551968939418273	-0.641654062595364	-0.605217681996307	-0.498298418334607	-0.443139453212448	-0.503129082343737	-0.556282953222819	-0.551225878103677	-0.579495968982499	-0.461252823609207	-0.623777405102753	-0.488180460998086	-0.678459563830091	-0.502320462081476	-0.55686810848538	-0.631721063233303	-0.6193983165556	-0.512322531941249	-0.549851315920094	-0.589937402713081	-0.339295410011641	-0.424638666045307	-0.304224775022066	-0.234477484006215	-0.469806798906957	-0.371160460169214	-0.1897189729641	-0.229828683390404	0	-0.434401486783083	-0.338559003026195	-0.434292936993193	-0.217741517099723	-0.272820936841871	-0.475873949791778	-0.195748502161349	-0.190692516488317	-0.201037046980109	-0.374418147828952	-0.338329191254148	-0.437339501359964	-0.461484001128227	-0.461869006070392	-0.177106902436482	-0.1580905843065	-0.184410745417658	-0.218881804825113	-0.320105375277312	-0.271486510749875	-0.205993486680462
td_700111991	-0.366764617798665	-0.391531408075203	-0.244833724768503	-0.40016558088628	-0.452853681751527	-0.632460596272217	-0.286195844723679	-0.631095844712242	-0.405997878288949	-0.276024344312228	-0.364046178267458	-0.555015335658102	-0.3995436230605	-0.34993037335995	-0.285896378282792	-0.259842473397698	-0.390741302000878	-0.280241606538121	-0.41009879121572	-0.267289960568184	-0.399944644396617	-0.246882327999502	-0.58678666878425	-0.408026348807526	-0.357830111829019	-0.417428778506845	-0.518701172265739	-0.436229834885572	-0.507869426726364	-0.470397205145987	-0.27027570555373	-0.300387688699665	-0.389704782749947	-0.300174926841957	-0.196965328456077	-0.439032248947331	-0.430420086855673	-0.311050257495422	-0.434401486783083	0	-0.346545047525013	-0.191741791836744	-0.316416857629893	-0.410072913631222	-0.160066478693676	-0.328627100788453	-0.280800671647474	-0.338080919951697	-0.357060839115323	-0.241109814891716	-0.246880556411687	-0.144449105058714	-0.178053708989749	-0.365906785294449	-0.379281379407033	-0.296970503976899	-0.369027470513708	-0.257305536449329	-0.305359353456606	-0.322036586214953
td_700038533	-0.511684442758422	-0.563627407429344	-0.446540874121116	-0.548484348929759	-0.538618433156342	-0.722338481844327	-0.312922050814688	-0.725730913962714	-0.524686897460072	-0.3950478097415	-0.508786064474162	-0.640425269819705	-0.59135740761324	-0.479869698837797	-0.472471275255904	-0.451136019767167	-0.486917116552118	-0.462204686524811	-0.571610600811134	-0.47547709268598	-0.547452661534436	-0.458606723296888	-0.691681469386922	-0.521451501423786	-0.504130833423586	-0.593128734427683	-0.610567191474811	-0.534449461353576	-0.585051851683763	-0.59666141868427	-0.323615429802095	-0.39725633045875	-0.183500188616261	-0.300414796867206	-0.253597278665822	-0.275852123644481	-0.2554972429915	-0.216569085765687	-0.338559003026195	-0.346545047525013	0	-0.330269829042429	-0.163555206689434	-0.233977280634162	-0.382185198524984	-0.268868996535561	-0.235004270363049	-0.283158633699982	-0.215686243055944	-0.279382081335049	-0.401661603826202	-0.358877473740542	-0.246034068647384	-0.236986288270341	-0.257491469794272	-0.262292228431625	-0.204073866795136	-0.19030920133273	-0.131006320938646	-0.202508254691622
td_700114709	-0.33871398401221	-0.307104014775355	-0.269778398698641	-0.35299700957039	-0.438521970354433	-0.593566012268695	-0.222264323736087	-0.611247633456224	-0.312614019045428	-0.212009820003692	-0.275949158083851	-0.500360658194545	-0.324266542421333	-0.320944739176733	-0.250394360096468	-0.181478241499877	-0.292255826447857	-0.254900055279468	-0.315897864278974	-0.225217721101749	-0.340598833659175	-0.210400250889964	-0.552531887226088	-0.386587147987369	-0.37271951168996	-0.338529560904995	-0.477441423136059	-0.384669270325063	-0.486512654124813	-0.436887659918719	-0.223235255983304	-0.185514168584291	-0.403289201572158	-0.264516440290831	-0.161834214929604	-0.44571220263983	-0.380975988704	-0.229063332631107	-0.434292936993193	-0.191741791836744	-0.330269829042429	0	-0.268422927139201	-0.421630283832523	-0.1354758560856	-0.277414910870959	-0.26692287080418	-0.30412991010376	-0.356822699618596	-0.178862651634424	-0.194500239348603	-0.168817568994034	-0.218435729689414	-0.326454920360781	-0.331114959121108	-0.267331177962932	-0.370566996121449	-0.250821519806604	-0.299210856631642	-0.32829293344737
td_700102911	-0.455617832630212	-0.491887621595428	-0.407201406062781	-0.483398789921112	-0.49526987154183	-0.681699231048215	-0.230803177422602	-0.689921813214253	-0.464061339165407	-0.326116057339078	-0.441610109618884	-0.59743846077739	-0.523762097918805	-0.415574267686679	-0.386790909728488	-0.380957638634502	-0.448544445791141	-0.415678314775067	-0.501966918555534	-0.395281546122	-0.494760121868362	-0.410903993445387	-0.648833779023423	-0.471836946027805	-0.4840495954613	-0.530339979416531	-0.56071669522357	-0.472678117288397	-0.539141481004961	-0.547585291575688	-0.227871926636963	-0.319324437138204	-0.239442494830188	-0.211804561603352	-0.270931911971677	-0.286314653824173	-0.180166440422787	-0.15880913567547	-0.217741517099723	-0.316416857629893	-0.163555206689434	-0.268422927139201	0	-0.241015766073137	-0.333188634628629	-0.163757623212199	-0.121679572461679	-0.16648758779997	-0.251251052986325	-0.190337193038983	-0.312928154162634	-0.322400210576539	-0.298901067387761	-0.152593059617692	-0.168104093148596	-0.141168217134599	-0.154576680834265	-0.171733449172747	-0.115830295675145	-0.136317946222963
td_700106554	-0.585839698007957	-0.613731130098672	-0.496070590299539	-0.606610821921959	-0.629464379082219	-0.768979138471981	-0.385048408777277	-0.775019555029292	-0.599956216908068	-0.468392054636985	-0.591223388814927	-0.69107603902334	-0.654296817128252	-0.578051995070636	-0.494681515198801	-0.53969520927979	-0.554912664781216	-0.586760920848407	-0.627282339403185	-0.495503710756528	-0.647543700863747	-0.447321729373285	-0.748973974099538	-0.582032869314354	-0.578173319411217	-0.675874681389987	-0.687529100946399	-0.594997789733726	-0.65084226003919	-0.666604841058065	-0.403740564744347	-0.440801463052987	-0.121329632571752	-0.359472580803796	-0.344537502980347	-0.223124598369031	-0.178146404051979	-0.240406705256381	-0.272820936841871	-0.410072913631222	-0.233977280634162	-0.421630283832523	-0.241015766073137	0	-0.460763274454166	-0.317961301822736	-0.284883990130538	-0.318231644223737	-0.189463578339775	-0.376836480697781	-0.447131582240946	-0.437256947561048	-0.325218488407491	-0.167215275635759	-0.20108472299827	-0.303638144484085	-0.177207285215217	-0.203417947394559	-0.198825588047245	-0.180502748201345
td_700107936	-0.350437897982817	-0.304978385692057	-0.24552383318868	-0.329743065521101	-0.44114442663878	-0.586460698870615	-0.256465488345004	-0.581455002900919	-0.31873332616098	-0.252526951500736	-0.261614537376772	-0.478956410077082	-0.304057346706966	-0.337945367460525	-0.222158341447484	-0.167295350559905	-0.30259161478629	-0.230777470890329	-0.304404386505016	-0.180409226531218	-0.302768085760764	-0.148639273920971	-0.526855066379145	-0.397142880034208	-0.306511811694842	-0.324442176994146	-0.463400095089926	-0.388785731875969	-0.497803083016998	-0.418061374985475	-0.262356526815193	-0.251019504233188	-0.442660202713247	-0.302885060473984	-0.201310004622747	-0.502492294731828	-0.447935352898021	-0.301195421225461	-0.475873949791778	-0.160066478693676	-0.382185198524984	-0.1354758560856	-0.333188634628629	-0.460763274454166	0	-0.320261957877867	-0.298202454847873	-0.341800270629392	-0.405959622106503	-0.236079093153763	-0.198887591567708	-0.158258634042844	-0.237177713640696	-0.375797990394537	-0.388848307432085	-0.300360822155108	-0.402886053481092	-0.284062681917222	-0.343033319647708	-0.350888579851089
