pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
700014409	0.388328426764	0.0436804668429	-0.0867108842693	0.0668824837465	0.00442170429156	-0.021464518785	0.0333188634662	-0.0289632106796	0.00345220932003	-0.0582946061843	0.0858562715065	-0.0133949316644	0.0903313525632	-0.0392103957759	0.0193530139281	-0.0558871315016	-0.0647891220626	0.0029344857861	0.0122616110576	0.0251451586616	-0.0174638809545	-0.00530903697943	0.0704082375865	0.0290084409116	-0.00972858814626	-0.0203712680976	-0.039728457411	-0.0242298399126	0.0347642345579	0.0148235091664	0.0516195237184	0.0129177790752	0.014011211709	-0.0299579341454	0.010699351573	0.0286606073638	-0.00840291617516	-0.0177844602346	0.0167681065752	-0.0233190676549	0.0278753200924	-0.0346349353904	-0.00518608488933	-0.022768175116	-0.00551224475404	0.00926077166365	0.0198551811618	0.00621866284104	0.0105063550737	0.0128261730131	0.00569849701543	0.00137395115466	0.00130145727244	0.00590492426476	0.00465375724586	-0.00595309890829	-0.00421587019043	-0.00246517158946	-0.00259219918647	-4.5560167434e-09
700014515	-0.181239003224	-0.152066693821	-0.216855065227	-0.0267304742773	-0.0137584114402	0.0934318351796	-0.0393354969917	-0.119047944714	-0.0516380096154	0.11568646644	0.00709808841012	0.0190843402494	-0.094335101111	-0.0377959072079	-0.00809304775662	-0.0324378707568	-0.0184849706321	0.0364922069169	-0.0367350278735	-0.0282075066484	-0.0258998284902	-0.038315693631	-0.0186313847546	-0.0165196880539	-0.0121731488567	0.0235245987124	0.00192353629529	-0.0277640272493	-0.0358980849191	-0.0153031159916	0.00413547896595	0.00684337307113	0.0232067876824	-0.036469164927	-0.0198505613652	0.0158636726734	-0.053213809188	0.00685238542891	-0.0142855153851	0.0086761987528	0.0214185853491	-0.0167806221271	0.00629086245035	-0.00866642891581	0.0269521761661	0.00238803953176	-0.00514796940796	0.00740896789222	0.00231111007853	-0.00880084528963	0.00308706226775	-0.0210780026845	-0.00431388555496	0.00228011809538	0.000118341020381	0.00202628574502	-0.00188488274333	0.00302109132586	-0.00188733023023	-4.5560167434e-09
700014609	-0.0396611256139	-0.111434191314	-0.14187428998	0.0810365785573	-0.00978799921499	0.0874368367494	0.0883371708391	0.0114095380428	0.0377407946329	-0.0804997523985	-0.0446047748732	-0.0600523407401	0.00373640756535	-0.0419209220547	-0.0433842245981	0.0299678678015	-0.0402719572851	-0.0156618458646	0.000571222620003	-0.073990011823	-0.00958425476335	-0.0502482713379	0.0526902671233	0.0345643998521	-0.00849438798957	-0.0123833728477	0.0425039099226	-0.00224008337311	0.00186499361838	-0.0207278457927	-0.015219543289	0.00380144994675	-0.0116966348717	-0.0122707375695	-0.0172519636464	0.0264076070454	0.013048175806	-0.0107628370514	-0.00560452230302	0.0118011036208	-0.0139728029272	0.00163083019179	-0.012503069924	0.0217549651501	-0.0126116579646	-0.00347088624826	0.00190288166604	-0.000899148610484	-0.0245410446606	-0.0162549421136	-0.00285556145701	0.00418043926752	4.72211851215e-05	-0.0283911325091	-0.00863267298384	-0.00682489218936	0.00862609764863	-0.00115812234367	-0.00598847418807	-4.55601674339e-09
700014731	0.431264547379	0.0764970698335	-0.0552030880224	0.0743317680386	-0.0382597842526	-0.0204963088314	-0.00242996300087	-0.130200838117	-0.00838445802614	0.0346019640302	0.0546835563856	0.00167283702312	0.0757278987293	0.0092848128353	-0.00818651105454	-0.0429559307708	0.0165496135397	-0.040292808705	-0.0160726781797	0.00962027144466	-0.0178549085914	-0.0213276062974	-0.0348598094717	0.00221749628965	0.0463860489957	-0.045891450903	0.00600935187196	-0.0350602302368	-0.0366598098371	0.00319507114083	0.00587472668065	-0.00126477411445	0.0076957244724	-0.0227081238612	-0.00118651656743	-0.0265023651999	0.0602891953181	0.0243190955748	0.00396761466219	0.0420536158428	0.00358766285195	0.0201508688139	-0.024304819941	0.00563489334756	0.0118720679792	-0.0177252408733	0.00124552215735	0.00904721468562	-0.0174272593294	-0.00584621693416	-0.00610638661201	0.00223708770577	0.000707039305528	0.00834678728298	0.0135299643861	0.00418625144407	0.00372695081003	0.00494630047653	-0.00143834190117	-4.5560167434e-09
700014785	-0.314931399564	0.0504559363911	-0.0828375468594	-0.0213132678529	-0.000370734858357	-0.0196647770164	0.0572578918238	-0.0351940925801	0.0261296596541	-0.0547407931478	0.00134974673946	-0.0185957070336	-0.0108036824942	-0.00193625079215	0.0362326837507	0.0278043522643	0.024483299545	0.0574227402479	0.0278016058145	0.00564296118145	-0.00265879797507	0.026647440003	-0.0296282172839	0.0357932056722	0.0208904698413	0.0470355573138	-0.0945982769014	0.0140789232736	0.016053717127	-0.00637516818124	0.0235557081429	-0.00875710338904	-0.00887635260381	-0.0012202716724	-0.0267089683405	-0.015998252204	0.034844566589	0.0304435131844	0.00291763081988	-0.00903377596394	0.0232307764403	-0.00590333549621	0.0163896979996	-0.00847766832742	0.0363649830923	-0.0210043789591	-0.0045895695301	0.0126042403198	-0.00540490126942	-0.00306336202056	-0.0126286256375	0.00726811810323	-0.00878473081664	-0.0217400547804	-0.0145762801429	0.00191602670933	-0.000911105614669	-0.00142332569234	-0.00019375230649	-4.5560167434e-09
700014911	0.0466260893669	0.040140508552	-0.131045041973	-0.0213138554813	-0.0720291279698	0.151182738098	-0.0451416510972	0.0990952531754	-0.0258583593274	0.00861323145169	-0.00918946399124	0.0424212500959	-0.0264475550161	-0.0240643826859	0.00938684039666	-0.0406062334057	0.0424669073431	-0.0356080238967	0.0341508662555	-0.0355527083344	0.0103559234597	0.0500605292845	-0.0191391446528	-0.0167555924962	0.0300195555361	-0.0359350823637	0.00761552988905	0.00721004135208	-0.0172185132011	0.0485537148069	0.019173650226	-0.0134044356748	0.0121849467451	0.0146520121241	0.0212464767027	0.0192257535253	0.0437204308263	-0.00605836816697	-0.0303996653142	-0.0261579305275	-0.0395371487868	-0.0219701284136	-0.00714839375969	-0.0174591225262	0.0191112820453	0.0167588111138	-0.00383154128594	0.00679181371323	-0.000276058200894	-0.00371489658418	-0.0015331379972	-0.0105810471204	-0.0106569225176	0.00386226185152	-0.0144896262746	-0.00945497074022	-0.00318595315676	0.00130390214255	-0.00198795326442	-4.5560167434e-09
700014971	-0.0891782984935	-0.0219691341141	0.115776420788	-0.1121975063	0.0397089808058	0.0218241458901	-0.00448475206797	-0.0613276248443	0.0118726271652	-0.0547044285191	0.0500051442306	-0.0258407811429	0.0933741487204	-0.00658117209728	0.0504821519214	0.0124464935999	-0.013831016307	0.0137577545162	-0.0371192102279	-0.0520185764415	9.8417959309e-05	-0.0247474308892	-0.0484098895125	0.031478161878	-0.0316082929737	0.0214181457565	0.0193657337347	-0.0207179551659	-0.0241767035609	0.0553435039852	-0.0281927964196	-0.00907564723863	0.0155949963247	0.0194058762505	-0.0105213559409	0.00104822016745	0.00346854119083	-0.00604494127632	0.0116286284836	-0.0238617462724	-0.0347791115603	-0.0247983170808	0.0168194244121	-0.00173624050218	0.0174061122015	0.00160517417756	0.0286382379752	0.00132851683477	0.0196093422746	-0.0132070946949	0.000597327196183	-0.00442109834414	0.00864772145797	-0.00493866406399	0.0106396677531	0.0105907458442	0.0137275178905	-0.00424146913547	0.00139895963088	-4.5560167434e-09
700015070	0.0839518076287	0.07755240537	-0.127242106421	-0.179705863463	-0.0730722362199	0.0551789170908	-0.0386947921665	0.0897449055433	0.0351983194647	0.0532397742569	0.00317077907314	0.0121913587492	-0.0231904640317	-0.0417241309391	0.0207037238787	0.00213054100719	-0.00319053660348	0.018193278189	0.00197250022786	-0.00508048299502	0.044886553306	-0.0487874839017	-0.0143764072653	-0.00370098210528	-0.00523995661962	-0.0695575682802	-0.0225593170326	0.0188420957393	0.0158567480562	-0.012046304262	-0.0132824918708	0.0121969053955	-0.00846447474567	0.0219125277586	-0.0105464326598	-0.0140472776701	-0.0108305932285	0.00562901623225	0.0108339123662	-0.0120395509345	0.022785995515	0.00846035069341	-0.0475469968749	-0.0222547021382	-0.00663696731075	-0.0141034374606	0.00094297060377	0.00339422219118	-0.00313431993134	-0.00785281747951	-0.00523395984078	-0.00454882810071	0.0138905056609	-0.0107095256525	0.0119978949894	-0.000836511744094	0.00289956238938	-0.0174784383468	0.00623490230129	-4.5560167434e-09
700015131	0.0519991414551	-0.194158902556	0.0774900951248	-0.125129376784	0.074894999269	-0.00896906174638	0.0206929302913	-0.132641707891	0.0105081764765	0.0136375179465	-0.0198862501386	0.0703360729436	-0.0319488449781	-0.0339905635507	0.00401876771541	-0.100837417061	-0.0563049711535	-0.019873124342	0.0250844628132	-0.0550412935628	-0.00216062216033	0.0379857843379	-0.00189094216044	0.0188106585627	-0.0116990094518	0.00399180300722	-0.0410861719594	0.0565142567433	-0.0106017462463	-0.00919039869229	-0.00117333359733	0.0202318484748	0.0162486348846	0.0409531318879	-0.0124376666326	-0.00338117387366	0.0161393596457	0.0154012208993	-0.00792670824222	0.0121014149442	-0.00753467712163	-0.0119489064322	-0.0139530705786	0.00739962380544	-0.0418247061285	0.00947972277296	-0.0268303584923	0.0083010611263	0.014273139506	0.000846374948039	0.0124350741637	0.0135677722548	0.00597441257831	-0.00204612742113	0.00274822183741	-0.000246423058806	-0.000419761378304	0.00393939775	-0.0011209539205	-4.5560167434e-09
700015197	-0.104840665274	-0.0821472815042	-0.140275335182	-0.0266942800482	-0.0156267575212	0.0565967648563	0.0526866435027	0.0503339856099	-0.0438234993427	-0.0155092029123	0.0274742147511	-0.0244385794297	0.0139462989341	-0.011114475381	-0.0426222777612	0.0326798717607	0.0376028406952	0.0553512719893	0.0337111576459	0.0179012065186	0.0582568958463	0.0033370038638	0.00807435358951	0.00903449706364	-0.0439673608015	0.00340800587717	-0.00393533821043	-0.0650992413843	-0.0199235712801	-0.0203174299637	0.00800270782104	0.00229466078262	-0.00698348609501	0.031941717609	0.00877456339136	-0.0366013110133	0.0125459325474	-0.0019279331795	-0.0113830696798	0.033231093858	0.0135252680599	-0.00637467111235	-0.0130323023717	0.000374378764393	-0.00530791055311	0.0463429312479	0.0181002921272	-0.0120421050431	0.0200986200943	-0.0112833325157	0.0045790067599	0.0185799797506	-0.0146895303225	-0.000673413617609	0.00587580582947	0.00355548171027	-0.00374246125803	0.00893637342248	0.0028621883733	-4.5560167434e-09
