pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
700014409	0.161887083335	-0.00830176154937	0.0123711421274	0.0756613809096	-0.0316719788227	0.0534630964116	-0.00293588022985	0.0636696858244	-0.0485257863418	0.0529703222947	-0.0184008040637	0.0889101172007	-0.0843287733795	0.00685342109719	0.0798169734669	-0.0426843011362	-0.0673530462948	0.00897892641222	0.0481175182804	-0.0979818595873	-0.0549874229277	0.0779983448518	0.0765501521006	-0.0306763851207	-0.011213687071	-0.0177336183752	-0.0490373304304	0.0598131311966	0.0332651867465	-0.0535606408647	-0.0430224274048	-0.0077937968394	-0.0156749061221	-0.0905886662124	0.0249756985649	0.0227657224432	0.0101486218761	0.0160216728418	-0.014370998544	-0.0163176387463	-0.00303006352514	-0.0121511365597	-0.00562018012145	0.0427669470116	0.00602799756957	0.0132417338303	-0.0102965498181	-0.0227963558918	-0.0048368991483	0.00304479095347	-0.0122643093088	-0.0131602695667	0.00203224596183	-0.0202566134576	0.0138493478406	0.00328105022843	0.00617928093454	-0.00174189979356	-0.00257873911583	-4.94546535686e-09
700014515	-0.0420975676833	-0.152332012703	-0.197739397577	-0.10083515769	-0.000117714568022	0.0223807124841	-0.0237045766551	0.0113940200741	-0.129491018809	-0.011637129177	-0.0587691384	0.0688794126277	-0.000304005574486	0.00980861317136	0.041388570124	0.0450995381676	-0.120690555103	0.0102912888292	-0.0689533726883	-0.0322090073487	-0.0475711673598	-0.023031036331	-0.0158578508546	0.0330463927018	0.0743713270837	0.0304080684082	0.0141430623004	0.054319396642	-0.0204526635799	0.0571188285684	0.0102189988417	-0.0389068944631	0.0426089788911	0.0182369423041	0.02593529229	0.0216592907343	-0.0453189271245	0.0210511986327	-0.053420406953	0.00555302866273	0.0164301825346	-0.0256312213522	0.000696338900682	-0.00379363110117	-0.024992422715	-0.038156485552	-0.00244450248144	-0.00570013576892	0.00202196379831	0.0106334923358	0.0104840677678	0.0108888970383	-0.0244968932168	0.0101067658259	-0.00931606055904	0.0122928327393	0.00883693561321	0.00345698280842	-0.00138228325386	-4.94546535686e-09
700014609	0.00568129233642	-0.160950323311	-0.168125378407	0.0284128198678	-0.0236020648582	0.0556236807085	0.020814212342	0.06010253549	-0.0791937197181	0.0676796888341	-0.121954405866	-0.0484787148301	0.0393659321869	-0.0535046122658	-0.0599998985285	0.0195312388576	-0.0122305783981	0.0499579697198	0.101576269842	-0.0345410091531	-0.0612885700498	-0.0330949908267	0.00778759836051	0.00318325858161	0.0478734588541	-0.0233853202862	-0.00324802115072	0.000382555585899	0.00520100980704	0.0530325147917	0.0200021757548	0.0672458616816	-0.0189936967188	-0.0096529250125	0.0178400491452	-0.0280793354133	-0.0155832458477	-0.057435774056	0.0317904883175	0.044661159653	-0.000710355481045	0.0261093441149	-0.0125033570275	-0.00756283600073	0.0313795982292	0.0273146390852	0.00342182591874	0.0175837241679	-0.00481927513675	0.00586812558204	-0.00455143996404	-0.000525733559156	0.00964029923463	-0.00369323522596	0.0074018722081	0.0249416802959	-0.0101970217325	-0.00228853766636	0.00641646527082	-4.94546535686e-09
700014731	0.196018905189	0.0673133204776	0.0665189975982	0.0732185615211	-0.0478797063432	0.0220884142912	0.0897813917065	-0.126009885482	-0.0246163823586	0.108616979278	-0.0173202576469	0.051032119964	0.0588150821837	0.0595717583901	-0.0384726301035	0.0178924841863	-0.0505825423119	-0.0959039950912	0.0165891439927	-0.0356148072648	0.0589547020111	0.0278595073843	-0.110642969248	-0.0456371802364	0.0623919130213	0.00387721458002	0.028317228478	-0.0404699292555	-0.0371059246111	-0.0170345328269	0.000846623213786	-0.0554433809544	-0.0113778337252	0.0010946783087	-0.00932034444621	0.0147619587818	-0.0349393169009	-0.0335327828532	0.0215958680501	-0.0221733336488	0.00638808686489	0.0154470813204	0.0156397001452	0.0191166032087	-0.0223486734901	-0.0133903820506	0.0327378025464	-0.0128577813691	-0.00666025920814	-0.0016288605321	-0.0108489539392	0.0200204335843	0.0221916756804	-0.0138273566292	0.00641904740042	0.00752294452022	0.00938524089762	-0.00376550721598	0.00546224796198	-4.94546535686e-09
700014785	-0.0345584287118	-0.0788737792468	-0.150270025326	-0.146445917141	-0.0182058366324	-0.0966419321484	-0.0471489002949	-0.0211366530611	0.107392884266	0.0475962429982	-0.00273291291329	-0.0389730245756	0.0140405476787	0.0425887947214	0.0348873827152	-0.083396579339	0.0370265244623	-0.0206941081336	0.0170263071597	-0.0443695749205	-0.0216560495709	0.0236298378021	0.0214621040789	0.100998138242	0.0166435032669	-0.0299930537951	0.0541669421919	0.0113127190613	-0.02002424739	-0.0224506706477	-0.0350628932322	0.0400847700685	-0.0404693813944	0.0197307425541	-0.01467580313	0.0138842645136	-0.00901599821744	-0.00429077598352	0.0117881017589	0.0135139225058	0.00230262866592	-0.0372759672336	0.0367553239272	-0.0374756336769	-0.00556388369622	-0.0145594180572	0.00479306924149	-0.00502233347195	0.00488888004399	0.037578260189	0.0245798141608	-0.00395541984997	0.0170402839391	-0.0245087515208	0.0144204560761	-0.0137256696011	0.0111115858097	0.000974975864901	0.00254067543391	-4.94546535686e-09
700014911	-0.209042000217	-0.0349254352927	0.0152351832617	0.0872084544004	-0.057867870718	-0.0143678624027	-0.1010885842	-0.0166796445003	-0.0885620346665	-0.0235243119718	0.0363324572894	0.00107470674872	-0.0336954190333	-0.043918740762	0.0665632000902	-0.0130681349387	0.0336789918789	-0.00635526649204	0.0835031259111	0.0373337396902	0.0128439999467	0.00474301225452	0.0288006541361	-0.0048691303761	-0.0148750862926	-0.0468624509017	0.0534577783179	0.0178142543835	-0.0584619272784	0.00815103491157	0.0999494591548	0.00713270752237	-0.0353195623035	0.0525938419747	0.0489062430726	-0.0171300968503	0.013954888778	0.0247937524442	-0.0153791315843	0.00320345771476	0.0186618904594	0.0244091441989	-0.0162139009119	0.0302192837043	-0.0415439699533	0.0136170049458	0.0224801418113	0.0174466915089	0.0213977986034	0.0049579205185	-0.00784014050312	-0.00344100768752	0.0198922155938	1.88511275988e-05	0.00597617949099	0.000755654670945	0.016826332518	-0.000761292221522	-0.0088523735042	-4.94546535686e-09
700014971	0.142702305411	0.162822448288	0.0360981002116	-0.12545863607	-0.0162563501886	0.0107027437534	0.0558963876472	-0.0366025110664	0.0039582683967	0.00532904717077	0.0530503098899	0.0277427603774	0.0315191086802	0.0672357973092	0.0467916641758	0.109113100275	-0.0194752338616	-0.0124693301866	0.0868606472307	0.0428853969486	-0.00510280662596	-0.0559325813562	0.00618951203454	0.0413354262346	-0.024304034203	-0.060719407866	-0.0360157624197	-0.0303809670004	0.0166174005024	-0.00667666799402	0.0310629813304	0.0247659704764	0.0357857763036	-0.000167069031791	0.0228902652694	0.029507822463	-0.0196175459863	-0.0181431859073	0.00948821901861	0.0420845427126	0.0706705541018	-0.000941205787005	0.0418936637138	-0.00331763356617	-0.00336563426058	0.0346588790096	-0.00518951779722	-0.0147479801581	-0.000281923229715	-0.00954593503432	0.00090662572246	-0.00224247120303	-0.030763037212	-0.014331384575	-0.00590610997603	-0.00710947086338	-0.000453649469582	-0.0130395588533	-0.00409354153236	-4.94546535686e-09
700015070	0.0998493381026	-0.033057968682	-0.0295925338718	0.0564353217975	0.0913378364121	-0.118222763711	-0.0999861019565	0.0711398453076	0.065204286517	0.108060081135	0.0717711491756	-0.0758911419507	-0.0643406397309	0.0204034321917	0.0458445938749	0.0770530672909	0.00104632708783	0.0452006923303	0.0318170720965	0.0393482180643	-0.0596186813585	0.0753298676904	-0.0314290402504	-0.0012195575091	-0.0230056798634	0.0402108699495	-0.00997612859379	0.0350098011353	-0.0166727375167	0.0164489606341	0.0893894821775	-0.0419361090328	0.0359081192619	0.0342668433957	-0.0723467183917	0.000272890970606	-0.0513848648715	-0.00963429172215	0.0164590094719	-0.00746762689889	-0.0162094873616	-0.00614286479542	0.0238522808641	0.0027244224088	0.011719392645	-0.00320596635345	-0.00445449193845	-0.0315962484425	-0.00545259871579	-0.00454880372545	-0.012697924727	-0.0126553671381	0.00867189923599	-0.00589072197071	0.000935961325978	0.00722950335542	-0.0147256781182	0.00741600692088	-0.00211627050985	-4.94546535686e-09
700015131	0.100848440827	0.158903089703	-0.0282737693814	-0.151646423741	-0.125076827888	-0.0294148590974	0.0428956166813	-0.00649169696893	0.00766635273396	0.00311332490452	-0.0469134399208	-0.115534192952	-0.0195978323729	0.0361007035218	0.103449457497	-0.0160824036543	-0.0371580891651	0.008898201752	-0.0187274295318	-0.018988800545	0.0610100139979	-0.0464673423835	-0.0145828404335	-0.00711494388099	0.00309007187059	-0.0132079144709	0.00829664244168	0.0409051925354	-0.00921084934495	-0.00592544305163	-0.0238272377419	0.0351052088338	0.0269609506867	-0.0401667138641	-0.026816551042	-0.0134421614262	-0.0503552570973	0.0165419274908	0.0504686671529	0.0446913394562	-0.0531403761474	-0.0189515446571	-0.0191204283468	0.00128886507811	-0.00460396459073	-0.0149625239477	-0.00710087990717	0.0121514445043	0.00169495607126	-0.0225601958615	-0.0244572217919	0.0011760525143	0.0219390711022	0.023278081876	-0.00332964490636	-3.74095933468e-05	0.00664884270054	-0.00671457545671	-0.00798306324815	-4.94546535686e-09
700015197	0.0190934554124	-0.132452811405	-0.150323609073	-0.0293531953381	-0.0760862554814	-0.00424139695799	-0.0194877920434	0.00969577934473	-0.024150240913	0.0412395775373	-0.0553994684262	0.176963792098	0.0512916730968	-0.0980892452441	-0.0172767183642	0.00307054181446	-0.0325339784959	-0.00618055705493	0.0171459090174	0.00644594919833	0.0321408413635	-0.0247278900944	0.0573350416985	0.0406010946033	-0.0668571982077	0.0271208646004	0.00504078545875	-0.0592962154645	-0.0196570817564	0.0262658069258	0.00266436614603	-0.0539081983273	0.0421326927837	-0.00946065163012	-0.01810749343	-0.0295850916293	0.030920498071	-0.0037611155566	0.000271683597248	0.0171053322543	-0.0295575821631	-0.00171776910809	0.00550220066656	-0.00270325496664	0.000197541606614	-0.00674268550503	-0.00685211768781	-0.0050347699864	0.0128633524694	-0.00230800247369	-0.0206894531337	0.00943126227751	0.0234645641671	-0.0156945844682	-0.0194939873056	-0.0266913532641	-0.017696226653	-0.00383324956753	-0.00221414861055	-4.94546535686e-09
