pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
700014409	0.372700216743	-0.0648005297023	0.0862617197321	-0.114148695418	0.0525898543941	-0.0182179791519	0.0297518953506	-0.0602067025298	0.107235693271	-0.0778410333266	0.0766825909191	-0.0392565562167	0.0588982089322	-0.0204867286353	0.0232935287766	0.0108811901228	-0.0336409414507	0.0185045286664	0.0111065511875	-0.00697198287133	-0.018412844663	-0.00212607581966	0.0175105530289	0.000858985978225	0.0281193782897	-0.0188443249781	-0.0454081499929	-0.0449665809276	0.00524258851356	0.00226364722878	0.0547666475601	0.0114230300019	0.0174256236174	0.00367079716412	0.00757878843324	-0.00346652159259	-0.00436781496614	-0.0170922503685	0.0115211946105	-0.00997628145063	0.0134275101504	-0.0266682632353	-0.0128296088644	-0.0184843159042	0.0155745076611	-0.0184167491706	0.015629783008	-0.0210036587541	0.0178955681223	0.014990376979	0.00396860471002	0.0115987804598	0.00240907386047	0.00750084595776	0.00102722866302	-0.00961013766757	0.0105004402471	-0.00270366048941	-0.00836297868663	-4.97441733521e-09
700014515	-0.240621016697	0.105091970124	0.165553099224	0.0266389441369	-0.0418946827527	0.0458431481436	-0.0491642212511	0.0841480029384	-0.0683492932039	-0.0239469034087	0.0969621626467	0.0517756794778	-0.0119424833544	0.0449479998377	0.0137879447586	0.00516018531267	-0.0856614829879	0.0119179744765	-0.0152273044523	0.055491214001	-0.0386105759052	-0.0398057257573	0.0170158509977	0.029725878026	0.0033500993416	-0.0467014554941	0.00965382574105	0.00494255839788	0.00348108320995	-0.00205584730941	-0.00168435778627	-0.000865760946927	0.0024121457976	-0.0144053694529	-0.0348651321548	-0.0150511055827	-0.00020137812021	0.0118302729878	0.0338727993742	0.0103258152873	-0.00795821929253	-0.00917243260786	-0.0270880092266	-0.0111762653826	0.0061652473132	-0.00151211051324	0.00572189125579	0.0327000532855	-0.0313686582737	0.00344597874939	0.010881237732	-0.00958629396579	0.00643722920713	0.00290525786502	-0.00347595865456	-0.00685538826644	-0.00102984328941	0.00438894243137	-0.00674939037187	-4.97441733521e-09
700014609	-0.032889429723	0.0827426760647	0.120227952404	-0.0522403236958	0.030945935214	0.1326313322	-0.0310184098352	-0.107810596585	0.0264142504525	0.00222863618575	-0.0339778315224	-0.0407778816679	0.0154958089609	-0.0168398406991	-0.0436381118577	0.0281332651655	-0.0440112163043	-0.095733014167	-0.0284283401818	-0.064860607016	-0.0429332086587	-0.0115622691932	-0.00714123830039	-0.0121837584149	0.022524325613	0.0505164036078	-0.0348312645421	0.0244247815335	4.70995413633e-05	0.0438974727619	-0.0119698283667	-0.0060093105587	-0.0161411814133	0.00837715088826	-0.00728209510773	0.0211996162686	-0.0283028181239	-0.00121967183977	0.0183444622193	-0.0207346014063	-0.00555722014501	0.0015220233397	0.00567344858775	0.00652720514759	-0.0091467688223	0.00374567155134	-0.00510565555431	0.00616570229392	-0.00892600388359	-0.0182154455422	0.0158514606212	0.00206612601075	0.0104885135383	-0.0261973277727	0.00315498514969	0.00501691508425	2.11013271462e-05	0.00108357674871	-0.00862149408397	-4.97441733521e-09
700014731	0.439130578733	-0.0804617009393	0.033034448123	-0.0723128003796	0.062153780085	-0.0193747695689	0.0152842690723	0.0453666869469	-0.00424530982562	-0.0447721004115	0.1234872236	-0.0325629472767	-0.0781084983634	0.0113138819919	0.0153300927031	0.0173223247886	0.0140702633343	0.0172636291975	0.0685761006991	0.00654408689729	-0.0311354058648	-0.00415010913342	0.00476648566362	0.0470632292103	0.0675920710051	0.0117981799062	0.00784306052573	-0.0230462773376	0.0130808718205	-0.0149072923093	0.0261013642353	-0.00659725404399	0.00430343702474	-0.00324372271554	0.00545800698185	0.0238797372214	-0.015107132112	0.00578421572199	-0.0355763561568	0.0160496436287	0.0201907520184	0.0131397360123	0.0246471495379	0.0016358212915	-0.015776626547	-0.00151857816036	-0.0208450678924	0.00738558131229	-0.0178305123713	-0.010052026987	-0.00148504669176	0.000588297868631	0.0102667653913	-0.00915971796732	-0.000124681462014	0.00655198904412	-0.0171646519122	0.000861825804859	0.00236564625057	-4.97441733521e-09
700014785	-0.255715569733	-0.0277083382158	0.0665444382027	-0.0349575832387	0.0133166640266	0.0239530706184	0.0469367140157	-0.0232362960546	-0.0276884815854	0.00795470368874	0.00896527822518	-0.0258758469696	0.0471546850543	-0.0426299479745	-0.0645265165216	-0.0803036354847	-0.019628891058	0.0474502339045	-0.0458469514479	0.0404205185602	0.00316170842178	-0.0324729316451	-0.0537756359138	0.0222756122405	-0.00078612335846	-0.0219063219642	-0.0546179901909	0.0255025515694	-0.000782658475279	0.0119714782776	0.0116307399136	0.0117621039528	0.0347692282254	0.019087999319	-0.00153232802746	-0.0181724073309	0.0180812709076	0.0454104899699	-0.0240352485502	-0.0240436307255	0.033620295299	0.0391255434658	-0.00357093238204	-0.00584146761657	-0.0193893044686	-0.0011030244985	0.00758114484715	-0.0109327994803	-0.00934315648131	0.000471934077368	0.0028935899056	0.00559795465789	0.0127299679864	-0.00305428215594	-0.00450068305838	0.00255856189227	0.00623816937705	-0.00270895830254	0.00841193188524	-4.97441733521e-09
700014911	0.0467419057903	-0.00642141871403	0.107168410681	0.104947638387	-0.00707699027565	0.019687190292	-0.0912647566658	0.00537774018279	-0.0620125945738	0.000188311473999	-0.00379869612017	0.0362714242786	0.0504187321633	-0.0493848918422	0.0444906792904	-0.0279407439914	-0.00102011992432	-0.0511904600664	0.00603006954497	-0.00614732112794	0.0505828771108	-0.0326370712699	0.0116926838978	0.0155096975908	-0.0341836515746	-0.0235606884163	0.0409943656377	-0.027393426557	0.0308529575001	-0.00143732665987	0.00356921059146	0.000455127716888	0.0349771324274	0.00135622261878	0.00688330321197	0.00555089804324	0.00107874153027	-0.00540232569328	-0.0214274673723	-0.0135047643337	-0.0205453928453	0.0209726692799	-0.00313287205848	-0.0323185657113	0.000810744960372	0.00650726512193	0.000954405375811	-0.0122092239415	0.0173303138103	-0.00967363888863	0.0199432002639	0.0104074310756	-0.00730364364594	-0.0169506918588	0.0164874928572	-0.0119865703026	-0.0143130891859	-0.00909800640995	-0.000218219303947	-4.97441733521e-09
700014971	-0.114042637788	0.0274730882036	-0.113855215081	0.059292221893	-0.0557314112265	0.0110933391642	-0.000204480678351	-0.0619169656246	0.089758147481	-0.0705492803361	0.00575524499704	-0.076112239488	-0.0494943734127	-0.0552046197326	-0.0346125409061	0.0296269062107	0.00698820309359	0.0248639039369	0.00175830244961	-0.00307125640804	0.0273456255007	-0.024781979665	0.0316652660739	0.020371579012	0.0268845397677	-0.0360294812345	0.0525122862829	0.0172926321983	-0.0208527568792	0.026505636609	-0.0404929669837	0.0158308378483	0.0412112168447	5.93487685274e-05	-0.0237461231257	-0.0227805006429	-0.0179204096386	0.0239051362982	0.0143403384176	-0.0148699570603	-0.0163317960248	-0.0289048593816	0.0403989818918	-0.0121383026356	0.00232384493305	-0.000119700655651	0.0107250630644	-0.0191307334207	0.0030519356441	0.0138111528514	0.00900304616897	-0.0169873177905	0.00251839023766	-0.000323448990922	-0.00923175554438	0.00261883884103	-0.00664715828005	0.000317383736671	0.0026800819729	-4.97441733521e-09
700015070	0.0430035296763	-0.068472873894	0.149809791877	0.167174181892	-0.0429018434031	-0.0632777878575	-0.0829928484654	-0.00546750269486	-0.0130813808738	-0.0669986455414	-0.0736260053429	0.0162681255375	0.0555179298748	-0.00623730548886	0.0576001659957	-0.0338422157187	-0.0628289003278	0.0206995281464	-0.00898136336502	-0.0263553846487	-0.0101449039936	0.0336540682584	-0.00897070007118	-0.00806897073335	0.0226247936256	0.00933722090845	-0.00354143461014	-0.0517183835849	0.00874888883332	-0.0235970466517	-0.0427318071384	-0.0176899471212	-0.0183666445381	-0.00458338273839	0.0364060971156	-0.0323199816756	-0.019671874303	-0.0178591018906	-0.0167871576406	-0.0121399755745	0.00896959535198	-0.00763063757004	0.0240879845136	-0.0049710150909	-0.0276637444329	0.0114234736985	0.0174497453975	-0.00640058162643	-0.0200001719462	-0.00771217817001	0.000196186683361	-0.00388455102042	0.00983761970863	0.0144188679644	0.000316254485823	0.00316172171567	0.00610554122321	0.0102373414973	0.00107164906002	-4.97441733521e-09
700015131	0.0876948377024	0.153773780384	-0.141131043854	0.123912891297	-0.0808517185058	-0.010508212414	0.147432713763	-0.0130620223131	-0.0403436805117	-0.0969756807243	0.0759211901067	0.0546516594743	-0.0274011786153	-0.0382831000698	-0.030801495213	0.0249135281096	-0.0639976707714	-0.0752705849183	0.0398428551091	-0.0112870321494	-0.0124976341728	-0.026416899615	-0.0144773477719	-0.0312020628107	0.00611961700388	-0.000890258263034	-0.0255589433464	0.0115506971974	-0.0111204140559	-0.0298081254549	0.0129890726869	0.0105039365152	-0.00920826360836	0.0202807192277	0.000963905860385	-0.0227978445471	0.00630239883961	-0.00700890560961	-0.0160976151456	-0.0177940616254	-0.041213170304	0.0164902782815	-0.0139939918239	-0.00796274448618	0.0102844539133	-0.0154440252623	-0.0101958638023	-0.00673750257234	0.0104463264578	-0.0137471651957	-0.00619814436699	-0.00654370984214	-0.000434179777472	0.0115780998517	0.00922541865551	0.0104067176487	0.00141726645206	0.00776913339934	0.00356959851459	-4.97441733521e-09
700015197	-0.13996170343	0.060922698019	0.102177918928	0.00185475127088	-0.0355686009545	-0.0196231037935	-0.0717809902736	0.022714368629	-0.0134455950138	-0.00208126436107	0.0775674020548	0.0289595697666	0.0402096065975	-0.0579981505432	0.0168872848944	-0.0288900585712	0.0131209550132	-0.0306537679833	-0.0404301110164	-0.025733698204	0.0125653382656	-0.000627907715901	-0.00979447895444	0.0205687160141	0.0132520517095	0.0108622117313	0.0355391609176	-0.0131293812127	-0.0925430343643	0.00589458757891	0.0274964887629	0.0146577338876	-0.021803232108	0.027759258515	-0.0333173014559	0.00168036701239	0.0165247237102	-0.0194904827164	-0.0146727755478	0.0144211441958	0.00996284107294	-0.00571073569194	0.0139110920723	0.0155138746127	-0.0125750970747	0.00202016820532	-0.0172557420347	-0.00897379806729	-0.000727283126967	-0.0174552821076	-0.00558018838973	-0.0181100149815	-0.0131556481333	0.0072237048367	-0.00474070547563	0.000421627615804	0.0104922303539	-0.0147692590076	-0.00232801893098	-4.97441733521e-09
